,DATE,CIK,ELEMENTYPE,TEXT
4,1996-06-05,915775,TEXT,
5,1996-06-05,897506,TEXT,
6,1996-06-05,909832,TEXT,
7,1996-06-05,766004,TEXT,
8,1996-06-05,923134,TEXT,
9,1996-04-12,98559,TEXT,
0,1996-05-20,90283,TEXT,
1,1996-05-13,903856,TEXT,
2,1996-05-02,887983,TEXT,
3,1996-05-20,109747,FAILED,
4,1996-05-07,743238,TEXT,
5,1996-05-15,789132,TEXT,
6,1996-05-08,882829,TEXT,
7,1996-05-20,890446,TEXT,
8,1996-05-15,765414,TEXT,
9,1996-05-20,701258,TEXT,
0,1996-06-05,96919,TEXT,
1,1996-02-13,821361,TEXT,
2,1996-06-05,63118,TEXT,
3,1996-06-05,103595,TEXT,
4,1996-05-13,792896,TEXT,
5,1996-06-05,796502,TEXT,
6,1996-03-15,724989,TEXT,
7,1996-06-06,8146,TEXT,
8,1996-06-06,21759,TEXT,
9,1996-06-06,315189,TEXT,
0,1996-06-10,874787,TEXT,
1,1996-06-10,711404,TEXT,
2,1996-06-10,798955,TEXT,
3,1996-06-10,25354,BAD_URL,
4,1996-06-10,1004154,TEXT,
5,1996-06-10,717724,TEXT,
6,1996-06-10,772891,TEXT,
7,1996-06-10,924635,TEXT,
8,1996-06-10,851397,TEXT,
9,1996-06-10,34151,TEXT,
0,1996-05-15,948945,TEXT,
1,1996-06-10,79849,TEXT,
2,1996-06-10,925171,TEXT,
3,1996-06-10,812906,TEXT,
4,1996-06-10,818682,TEXT,
5,1996-06-10,910558,TEXT,
6,1996-06-10,56151,TEXT,
7,1996-06-10,78384,TEXT,
8,1996-06-10,799515,TEXT,
9,1996-06-10,793986,TEXT,
0,1996-05-13,878944,TEXT,
1,1996-06-11,718976,TEXT,
2,1996-06-11,889469,TEXT,
3,1996-06-11,889469,TEXT,
4,1996-06-11,921503,TEXT,
5,1996-06-11,878079,TEXT,
6,1996-06-11,940510,TEXT,
7,1996-06-11,13585,TEXT,
8,1996-06-11,791851,TEXT,
9,1996-06-11,14707,TEXT,
0,1996-06-11,205239,TEXT,
1,1996-05-14,914605,TEXT,
2,1996-06-11,30302,TEXT,
3,1996-06-11,820756,TEXT,
4,1996-06-11,1010856,TEXT,
5,1996-06-11,809933,TEXT,
6,1996-06-11,34339,TEXT,
7,1996-06-11,813775,TEXT,
8,1996-06-11,34768,TEXT,
9,1996-05-13,932697,TEXT,
0,1996-06-07,842913,TEXT,
1,1996-06-07,798081,TEXT,
2,1996-06-07,764762,TEXT,
3,1996-06-07,717238,TEXT,
4,1996-06-07,51303,TEXT,
5,1996-06-07,808450,TEXT,
6,1996-06-07,51296,TEXT,
7,1996-06-07,857098,TEXT,
8,1996-06-07,75829,TEXT,
9,1996-06-07,77155,TEXT,
0,1996-06-07,935066,TEXT,
1,1996-06-07,730263,TEXT,
2,1996-06-07,104348,TEXT,
3,1996-06-07,109156,TEXT,
4,1996-06-10,1007508,TEXT,
5,1996-06-10,6951,TEXT,
6,1996-06-10,860420,TEXT,
7,1996-06-10,890491,TEXT,
8,1996-06-10,928156,TEXT,
9,1996-06-10,34115,TEXT,
0,1996-05-14,888245,TEXT,
1,1996-06-11,48465,FAILED,
2,1996-06-11,357294,TEXT,
3,1996-05-14,888245,TEXT,
4,1996-05-13,1002536,TEXT,
5,1996-05-15,773839,TEXT,
6,1996-06-11,822997,TEXT,
7,1996-06-11,798078,TEXT,
8,1996-06-11,812127,TEXT,
9,1996-06-11,42179,TEXT,
1,1996-06-07,847468,TEXT,
2,1996-06-07,887356,TEXT,
3,1996-06-07,918858,TEXT,
4,1996-06-07,1009244,TEXT,
5,1996-06-07,18255,TEXT,
6,1996-06-07,807060,TEXT,
7,1996-06-07,879703,TEXT,
8,1996-06-07,25373,TEXT,
9,1996-06-07,27673,TEXT,
0,1996-06-11,799526,TEXT,
1,1996-06-11,37914,TEXT,
2,1996-06-11,924140,TEXT,
3,1996-06-11,923408,TEXT,
4,1996-06-11,912295,TEXT,
5,1996-06-11,880120,TEXT,
6,1996-05-15,813779,TEXT,
7,1996-05-14,900741,TEXT,
8,1996-06-11,822076,TEXT,
9,1996-06-11,48039,TEXT,
0,1996-06-12,13610,TEXT,
1,1996-06-12,16732,TEXT,
2,1996-06-11,932094,TEXT,
3,1996-06-12,766041,TEXT,
4,1996-05-15,804561,TEXT,
5,1996-06-12,858877,TEXT,
6,1996-06-12,769644,TEXT,
7,1996-06-12,769644,BAD_URL,
8,1996-06-12,909492,TEXT,
9,1996-06-12,22470,TEXT,
0,1996-06-11,78460,TEXT,
1,1996-06-11,793322,FAILED,
2,1996-04-30,768825,TEXT,
3,1996-05-13,854873,TEXT,
4,1996-05-15,917734,TEXT,
5,1996-06-11,827100,TEXT,
6,1996-05-14,895456,TEXT,
7,1996-06-11,85149,TEXT,
8,1996-06-11,56871,TEXT,
9,1996-05-15,907254,TEXT,
0,1996-06-12,759718,TEXT,
1,1996-05-10,809224,TEXT,
2,1996-06-12,891288,TEXT,
3,1996-06-12,841239,TEXT,
4,1996-06-12,785819,TEXT,
5,1996-06-12,1010305,TEXT,
6,1996-06-12,922359,TEXT,
7,1996-06-12,922359,TEXT,
8,1996-06-12,922358,TEXT,
9,1996-06-12,854711,TEXT,
0,1996-06-11,34169,TEXT,
1,1996-06-11,101911,TEXT,
2,1996-06-11,808095,TEXT,
3,1996-06-11,864968,TEXT,
4,1996-06-11,885040,TEXT,
5,1996-06-11,719955,TEXT,
6,1996-06-11,850209,TEXT,
7,1996-05-14,898612,TEXT,
8,1996-06-12,785787,TEXT,
9,1996-06-12,109471,TEXT,
0,1996-06-11,846615,TEXT,
1,1996-06-11,1004526,TEXT,
2,1996-06-11,853323,TEXT,
3,1996-06-11,888504,TEXT,
4,1996-06-11,59880,TEXT,
5,1996-05-14,916076,TEXT,
6,1996-05-14,855575,TEXT,
7,1996-06-11,706471,TEXT,
8,1996-06-11,63416,TEXT,
9,1996-06-11,54187,TEXT,
0,1996-05-16,785818,FAILED,
1,1996-05-16,808264,FAILED,
2,1996-05-16,799630,FAILED,
3,1996-05-16,814144,FAILED,
4,1996-05-16,826488,FAILED,
5,1996-05-16,792851,TEXT,
6,1996-05-16,810745,TEXT,
7,1996-05-16,929929,TEXT,
8,1996-05-16,853706,TEXT,
9,1996-05-16,731162,FAILED,
0,1996-06-11,846926,TEXT,
1,1996-06-11,890093,TEXT,
2,1996-06-11,929470,TEXT,
3,1996-05-15,897941,TEXT,
4,1996-06-11,791519,TEXT,
5,1996-06-11,94328,TEXT,
6,1996-06-11,783319,TEXT,
7,1996-05-14,1010612,TEXT,
8,1996-05-13,744550,TEXT,
9,1996-06-11,943822,TEXT,
0,1996-06-11,14920,TEXT,
1,1996-06-11,17221,TEXT,
2,1996-06-11,18061,TEXT,
3,1996-06-11,877908,TEXT,
4,1996-06-11,201424,TEXT,
5,1996-06-11,727739,TEXT,
6,1996-06-11,729576,TEXT,
7,1996-06-11,846815,TEXT,
8,1996-05-13,854727,TEXT,
9,1996-05-14,874865,TEXT,
0,1996-06-11,757439,TEXT,
1,1996-06-11,72333,TEXT,
2,1996-06-11,921046,TEXT,
3,1996-05-13,911570,TEXT,
4,1996-06-11,203159,TEXT,
5,1996-06-11,76791,TEXT,
6,1996-06-11,77449,TEXT,
7,1996-06-11,863157,TEXT,
8,1996-06-11,78239,TEXT,
9,1996-06-11,352994,TEXT,
0,1996-06-13,768835,TEXT,
1,1996-06-13,715446,TEXT,
2,1996-06-13,893162,TEXT,
3,1996-06-13,945382,TEXT,
4,1996-06-13,26537,TEXT,
5,1996-06-13,29534,TEXT,
6,1996-06-13,67215,TEXT,
7,1996-06-13,886128,TEXT,
8,1996-06-13,316222,TEXT,
9,1996-06-13,37748,TEXT,
0,1996-06-12,88941,TEXT,
1,1996-06-12,870387,TEXT,
2,1996-06-12,718789,TEXT,
3,1996-06-12,875525,TEXT,
4,1996-06-12,890572,TEXT,
5,1996-06-12,700997,TEXT,
6,1996-06-12,109198,TEXT,
7,1996-06-12,794170,TEXT,
8,1996-06-12,34497,TEXT,
9,1996-05-14,749254,TEXT,
0,1996-05-14,1003481,TEXT,
1,1996-06-14,913364,TEXT,
2,1996-06-14,61478,TEXT,
3,1996-05-15,887429,TEXT,
4,1996-06-14,946642,TEXT,
5,1996-06-14,919012,TEXT,
6,1996-06-14,820774,TEXT,
7,1996-06-14,769397,TEXT,
8,1996-06-14,899381,TEXT,
9,1996-05-14,943892,TEXT,
0,1996-06-12,922814,TEXT,
1,1996-06-12,710807,TEXT,
2,1996-05-14,710178,FAILED,
3,1996-05-15,878375,FAILED,
4,1996-05-14,704847,TEXT,
5,1996-06-12,948020,TEXT,
6,1996-06-12,879796,TEXT,
7,1996-06-12,753237,TEXT,
8,1996-05-13,884063,TEXT,
9,1996-06-12,780127,TEXT,
0,1996-06-12,894776,TEXT,
1,1996-06-12,315449,TEXT,
2,1996-05-13,838868,TEXT,
3,1996-06-12,921366,TEXT,
4,1996-06-12,103071,TEXT,
5,1996-06-12,864009,FAILED,
6,1996-06-12,104169,TEXT,
7,1996-05-15,925558,TEXT,
8,1996-06-13,771497,TEXT,
9,1996-06-13,920985,TEXT,
0,1996-06-13,95052,TEXT,
1,1996-06-13,887941,TEXT,
2,1996-06-13,845048,TEXT,
3,1996-06-13,945530,TEXT,
4,1996-06-13,861179,TEXT,
5,1996-06-13,47217,TEXT,
6,1996-06-13,890575,TEXT,
7,1996-06-13,1005732,TEXT,
8,1996-06-13,945980,TEXT,
9,1996-06-13,48896,TEXT,
0,1996-06-14,914537,TEXT,
1,1996-06-14,1011174,TEXT,
2,1996-06-14,14177,TEXT,
3,1996-06-14,830134,TEXT,
4,1996-06-14,783283,TEXT,
5,1996-06-14,885245,TEXT,
6,1996-06-14,945028,TEXT,
7,1996-06-14,913142,TEXT,
8,1996-06-14,913659,TEXT,
9,1996-06-14,910723,TEXT,
0,1996-05-21,907245,TEXT,
1,1996-05-21,350268,TEXT,
2,1996-05-21,900619,TEXT,
3,1996-05-21,918647,TEXT,
4,1996-05-21,842881,TEXT,
5,1996-05-21,824894,TEXT,
6,1996-05-21,824894,TEXT,
7,1996-05-21,826345,TEXT,
8,1996-05-21,833054,TEXT,
9,1996-05-21,833526,TEXT,
0,1996-06-12,899755,TEXT,
1,1996-06-12,49029,TEXT,
2,1996-06-12,896878,TEXT,
3,1996-05-14,807708,TEXT,
4,1996-06-12,1008586,TEXT,
5,1996-05-14,860131,TEXT,
6,1996-06-12,60667,TEXT,
7,1996-06-12,868984,TEXT,
8,1996-06-12,814249,TEXT,
9,1996-06-12,787809,TEXT,
0,1996-05-09,910659,TEXT,
1,1996-06-14,927806,TEXT,
2,1996-06-14,10242,TEXT,
3,1996-06-14,4344,TEXT,
4,1996-06-14,879306,TEXT,
5,1996-05-09,885273,TEXT,
6,1996-06-14,879550,TEXT,
7,1996-06-14,745895,TEXT,
8,1996-06-14,760079,TEXT,
9,1996-06-14,771470,TEXT,
0,1996-06-13,846979,TEXT,
1,1996-06-13,1005732,TEXT,
2,1996-06-13,914478,TEXT,
3,1996-06-13,353394,TEXT,
4,1996-06-13,895447,TEXT,
5,1996-06-12,6885,TEXT,
6,1996-06-13,95302,TEXT,
7,1996-06-13,808356,TEXT,
8,1996-06-13,800193,TEXT,
9,1996-06-13,790703,TEXT,
0,1996-06-13,913888,TEXT,
1,1996-06-13,945676,TEXT,
2,1996-06-13,310205,TEXT,
3,1996-06-13,899045,TEXT,
4,1996-06-13,799288,TEXT,
5,1996-06-13,892025,TEXT,
6,1996-06-13,910468,TEXT,
7,1996-06-13,880935,TEXT,
8,1996-06-13,926423,TEXT,
9,1996-06-13,311995,TEXT,
0,1996-06-10,897745,TEXT,
1,1996-06-10,106498,TEXT,
2,1996-06-10,921052,TEXT,
3,1996-06-11,727207,TEXT,
4,1996-06-11,2310,TEXT,
5,1996-06-11,65745,TEXT,
6,1996-06-11,819028,TEXT,
7,1996-05-14,895385,TEXT,
8,1996-05-13,910322,TEXT,
9,1996-06-11,920033,TEXT,
0,1996-06-14,724571,TEXT,
1,1996-06-14,821002,TEXT,
2,1996-06-14,791182,TEXT,
3,1996-06-14,18498,TEXT,
4,1996-06-14,879123,TEXT,
5,1996-06-14,727162,TEXT,
6,1996-06-14,801898,TEXT,
7,1996-05-02,202058,TEXT,
8,1996-06-14,915909,TEXT,
9,1996-06-14,315125,TEXT,
0,1996-06-13,98246,TEXT,
1,1996-06-11,109198,TEXT,
2,1996-06-13,890634,TEXT,
3,1996-06-13,893965,TEXT,
4,1996-06-13,911626,TEXT,
5,1996-06-13,930454,TEXT,
6,1996-06-13,731181,TEXT,
7,1996-06-13,703799,TEXT,
8,1996-06-13,751365,TEXT,
9,1996-06-13,107294,TEXT,
0,1996-06-14,804073,TEXT,
1,1996-06-14,357020,TEXT,
2,1996-06-14,277057,TEXT,
3,1996-06-14,793523,TEXT,
4,1996-06-14,727089,TEXT,
5,1996-06-14,319815,TEXT,
6,1996-06-14,918578,TEXT,
7,1996-06-14,884217,TEXT,
8,1996-06-14,790406,TEXT,
9,1996-06-14,65172,FAILED,
0,1996-06-14,771485,TEXT,
1,1996-06-14,927761,TEXT,
2,1996-06-14,804125,TEXT,
3,1996-06-14,77328,TEXT,
4,1996-06-14,77943,TEXT,
5,1996-06-14,1002022,TEXT,
6,1996-05-14,1004989,TEXT,
7,1996-06-14,945276,TEXT,
8,1996-06-14,923410,TEXT,
9,1996-06-14,317158,TEXT,
0,1996-06-14,315374,TEXT,
1,1996-06-14,1005731,TEXT,
2,1996-06-14,886167,TEXT,
3,1996-05-13,846753,TEXT,
4,1996-05-08,813471,TEXT,
5,1996-06-14,921692,TEXT,
6,1996-05-15,868796,TEXT,
7,1996-06-14,1005286,TEXT,
8,1996-06-14,754881,TEXT,
9,1996-06-14,701985,TEXT,
0,1996-06-13,722617,TEXT,
1,1996-06-13,729600,FAILED,
2,1996-06-13,72573,TEXT,
3,1996-06-13,69999,TEXT,
4,1996-06-13,899630,TEXT,
5,1996-06-13,728389,TEXT,
6,1996-06-13,72633,FAILED,
7,1996-06-13,1008802,TEXT,
8,1996-06-13,810136,TEXT,
9,1996-06-13,80420,TEXT,
0,1996-06-14,822973,TEXT,
1,1996-06-14,277924,TEXT,
2,1996-06-14,719798,TEXT,
3,1996-06-14,723612,TEXT,
4,1996-06-14,879360,TEXT,
5,1996-06-14,742686,TEXT,
6,1996-06-14,26938,TEXT,
7,1996-06-14,1005700,TEXT,
8,1996-06-14,27419,TEXT,
9,1996-06-14,784161,TEXT,
0,1996-06-14,715779,TEXT,
1,1996-06-14,728330,TEXT,
2,1996-06-14,28866,TEXT,
3,1996-06-14,943318,TEXT,
4,1996-06-14,29644,TEXT,
5,1996-05-03,935063,TEXT,
6,1996-06-14,30099,TEXT,
7,1996-06-14,773720,TEXT,
8,1996-06-14,824846,TEXT,
9,1996-06-14,814050,TEXT,
0,1996-06-12,1004981,FAILED,
1,1996-06-12,778397,TEXT,
2,1996-06-12,773394,TEXT,
3,1996-06-12,870753,TEXT,
4,1996-06-12,896842,TEXT,
5,1996-05-15,826154,TEXT,
6,1996-06-12,864760,TEXT,
7,1996-06-12,808304,TEXT,
8,1996-06-12,797541,TEXT,
9,1996-06-12,87836,TEXT,
0,1996-06-13,899866,TEXT,
1,1996-06-13,724989,TEXT,
2,1996-06-13,906520,TEXT,
3,1996-06-13,4319,TEXT,
4,1996-06-13,52813,FAILED,
5,1996-06-13,101821,TEXT,
6,1996-06-13,19446,TEXT,
7,1996-06-13,102198,TEXT,
8,1996-06-13,943206,TEXT,
9,1996-06-13,23197,TEXT,
0,1996-05-14,930835,TEXT,
1,1996-06-14,805326,TEXT,
2,1996-06-14,316253,TEXT,
3,1996-06-14,33619,TEXT,
4,1996-06-14,34501,TEXT,
5,1996-06-14,878731,TEXT,
6,1996-06-14,898684,TEXT,
7,1996-05-14,855645,TEXT,
8,1996-06-14,38067,TEXT,
9,1996-05-14,875986,TEXT,
0,1996-05-13,67716,TEXT,
1,1996-05-14,1005530,TEXT,
2,1996-06-11,740670,TEXT,
3,1996-06-11,792094,TEXT,
4,1996-05-13,912241,TEXT,
5,1996-05-15,919016,TEXT,
6,1996-04-29,922863,TEXT,
7,1996-06-11,110536,TEXT,
8,1996-06-11,71519,TEXT,
9,1996-06-11,72331,TEXT,
0,1996-05-06,23341,TEXT,
1,1996-05-15,881975,TEXT,
2,1996-05-02,898287,TEXT,
3,1996-06-17,27748,TEXT,
4,1996-06-17,28917,TEXT,
5,1996-05-07,857171,TEXT,
6,1996-06-17,30908,TEXT,
7,1996-06-17,790414,TEXT,
8,1996-05-15,15678,TEXT,
9,1996-05-07,909723,TEXT,
0,1996-05-13,883705,TEXT,
1,1996-06-14,813013,TEXT,
2,1996-05-09,934741,TEXT,
3,1996-06-14,88188,TEXT,
4,1996-06-14,811696,TEXT,
5,1996-06-14,790715,TEXT,
6,1996-06-14,89270,TEXT,
7,1996-06-14,1001840,TEXT,
8,1996-06-14,814013,TEXT,
9,1996-06-14,777277,TEXT,
0,1996-05-15,868755,TEXT,
1,1996-05-15,826156,TEXT,
2,1996-05-15,1004941,TEXT,
3,1996-05-15,1005485,TEXT,
4,1996-05-15,1004941,TEXT,
5,1996-05-10,915913,TEXT,
6,1996-05-15,825811,TEXT,
7,1996-05-13,912154,TEXT,
8,1996-05-14,944695,TEXT,
9,1996-05-14,895655,TEXT,
0,1996-06-14,723615,TEXT,
1,1996-06-14,1005414,TEXT,
2,1996-06-14,716438,TEXT,
3,1996-06-14,795212,TEXT,
4,1996-06-14,927763,TEXT,
5,1996-06-14,927762,TEXT,
6,1996-05-14,809246,TEXT,
7,1996-05-01,931148,TEXT,
8,1996-06-14,813134,TEXT,
9,1996-05-09,886171,TEXT,
0,1996-06-17,859792,TEXT,
1,1996-05-20,6260,TEXT,
2,1996-06-17,741696,TEXT,
3,1996-06-17,1003477,TEXT,
4,1996-06-17,912274,TEXT,
5,1996-06-17,912274,TEXT,
6,1996-06-17,882256,TEXT,
7,1996-06-17,875194,TEXT,
8,1996-06-17,19353,TEXT,
9,1996-05-14,822368,FAILED,
0,1996-05-14,1002132,TEXT,
1,1996-06-18,888456,TEXT,
2,1996-05-15,4438,TEXT,
3,1996-05-15,735562,TEXT,
4,1996-05-15,783270,TEXT,
5,1996-05-14,5981,TEXT,
6,1996-05-13,778423,TEXT,
7,1996-05-20,1969,TEXT,
8,1996-05-15,839437,TEXT,
9,1996-06-18,6281,TEXT,
0,1996-06-17,737758,TEXT,
1,1996-06-17,904977,TEXT,
2,1996-06-17,874444,TEXT,
3,1996-06-17,103872,TEXT,
4,1996-06-17,104218,TEXT,
5,1996-06-17,833829,TEXT,
6,1996-06-17,109378,TEXT,
7,1996-05-15,945321,TEXT,
8,1996-05-14,894652,TEXT,
9,1996-05-13,932779,TEXT,
0,1996-06-14,933160,TEXT,
1,1996-06-14,934596,TEXT,
2,1996-06-14,878522,TEXT,
3,1996-06-14,95302,TEXT,
4,1996-06-14,900349,TEXT,
5,1996-06-14,95676,TEXT,
6,1996-06-14,808207,TEXT,
7,1996-06-14,705581,TEXT,
8,1996-06-14,889987,TEXT,
9,1996-06-14,929757,TEXT,
0,1996-06-14,912615,TEXT,
1,1996-06-14,102379,TEXT,
2,1996-06-14,922237,TEXT,
3,1996-06-14,870826,TEXT,
4,1996-06-14,779681,TEXT,
5,1996-05-14,879526,TEXT,
6,1996-06-14,916314,TEXT,
7,1996-06-14,939729,TEXT,
8,1996-06-14,931911,TEXT,
9,1996-06-14,50859,TEXT,
0,1996-06-14,106945,TEXT,
1,1996-06-14,1009403,TEXT,
2,1996-06-14,726315,TEXT,
3,1996-06-14,752744,TEXT,
4,1996-05-10,768978,TEXT,
5,1996-05-15,876726,TEXT,
6,1996-06-14,827156,TEXT,
7,1996-05-08,910638,TEXT,
8,1996-04-12,65745,TEXT,
9,1996-06-17,90811,TEXT,
0,1996-05-09,813180,TEXT,
1,1996-05-09,888491,TEXT,
2,1996-06-17,75043,TEXT,
3,1996-06-17,880460,TEXT,
4,1996-06-17,909752,TEXT,
5,1996-06-17,888455,TEXT,
6,1996-06-17,71985,TEXT,
7,1996-05-07,766748,FAILED,
8,1996-05-15,918021,TEXT,
9,1996-06-17,769874,TEXT,
0,1996-06-14,812900,TEXT,
1,1996-06-14,80693,TEXT,
2,1996-06-14,80718,TEXT,
3,1996-06-14,805305,TEXT,
4,1996-06-14,82473,TEXT,
5,1996-06-14,744187,TEXT,
6,1996-06-14,84278,TEXT,
7,1996-06-14,882835,TEXT,
8,1996-06-14,771142,TEXT,
9,1996-06-14,87050,TEXT,
0,1996-05-15,1005487,TEXT,
1,1996-05-14,1002607,TEXT,
2,1996-05-15,1005488,TEXT,
3,1996-05-15,1005491,TEXT,
4,1996-06-18,45791,TEXT,
5,1996-05-15,46012,TEXT,
6,1996-06-18,46517,TEXT,
7,1996-05-14,922503,TEXT,
8,1996-05-15,794984,TEXT,
9,1996-05-15,813418,TEXT,
0,1996-05-28,1009304,TEXT,
1,1996-05-15,883811,TEXT,
2,1996-05-20,909278,TEXT,
3,1996-05-14,926866,TEXT,
4,1996-05-15,755112,TEXT,
5,1996-05-15,755114,TEXT,
6,1996-05-15,755115,TEXT,
7,1996-06-18,814430,TEXT,
8,1996-05-15,930090,TEXT,
9,1996-05-13,914536,TEXT,
0,1996-05-21,870228,TEXT,
1,1996-06-18,785962,TEXT,
2,1996-06-18,798186,TEXT,
3,1996-05-13,859360,TEXT,
4,1996-05-14,921112,TEXT,
5,1996-05-14,921112,TEXT,
6,1996-05-14,883976,TEXT,
7,1996-05-06,882859,TEXT,
8,1996-05-15,848551,TEXT,
9,1996-05-15,900304,TEXT,
0,1996-05-14,938145,TEXT,
1,1996-05-21,900619,TEXT,
2,1996-05-20,854941,TEXT,
3,1996-05-13,911649,TEXT,
4,1996-05-13,934094,TEXT,
5,1996-06-18,794367,TEXT,
6,1996-04-29,912738,TEXT,
7,1996-05-15,863899,TEXT,
8,1996-05-15,877987,TEXT,
9,1996-05-14,37093,TEXT,
0,1996-05-15,937266,TEXT,
1,1996-06-18,857954,TEXT,
2,1996-05-14,719172,TEXT,
3,1996-05-13,879694,TEXT,
4,1996-05-15,871891,TEXT,
5,1996-06-18,911323,TEXT,
6,1996-05-15,1002520,TEXT,
7,1996-05-08,949157,TEXT,
8,1996-05-01,911147,TEXT,
9,1996-05-14,819692,TEXT,
0,1996-06-14,19149,TEXT,
1,1996-06-14,808064,TEXT,
2,1996-06-14,20041,TEXT,
3,1996-06-14,725549,TEXT,
4,1996-06-14,913270,TEXT,
5,1996-06-14,914712,TEXT,
6,1996-05-09,22735,TEXT,
7,1996-06-14,777844,TEXT,
8,1996-06-14,23503,TEXT,
9,1996-06-14,795090,TEXT,
0,1996-05-13,921614,TEXT,
1,1996-05-15,874268,TEXT,
2,1996-06-18,39911,TEXT,
3,1996-06-18,892335,TEXT,
4,1996-05-15,882830,TEXT,
5,1996-05-14,782819,TEXT,
6,1996-05-14,41719,TEXT,
7,1996-05-15,319671,TEXT,
8,1996-06-18,790706,TEXT,
9,1996-05-13,43362,TEXT,
0,1996-05-06,1003084,TEXT,
1,1996-05-20,709005,TEXT,
2,1996-05-14,882261,TEXT,
3,1996-06-18,917692,TEXT,
4,1996-05-14,890465,TEXT,
5,1996-05-13,779733,TEXT,
6,1996-05-13,874734,TEXT,
7,1996-05-14,714909,TEXT,
8,1996-05-14,717374,TEXT,
9,1996-05-14,743456,TEXT,
0,1996-05-15,914761,TEXT,
1,1996-06-18,906782,TEXT,
2,1996-06-18,721675,TEXT,
3,1996-05-15,926849,TEXT,
4,1996-05-15,912045,TEXT,
5,1996-05-17,1007588,TEXT,
6,1996-05-15,870758,TEXT,
7,1996-06-18,813298,TEXT,
8,1996-05-15,1005486,TEXT,
9,1996-05-28,945800,TEXT,
0,1996-05-10,878031,TEXT,
1,1996-05-15,885475,TEXT,
2,1996-05-10,813897,TEXT,
3,1996-05-13,873044,TEXT,
4,1996-05-03,1001489,TEXT,
5,1996-05-14,867687,TEXT,
6,1996-05-15,804671,TEXT,
7,1996-05-15,779231,TEXT,
8,1996-05-15,789987,TEXT,
9,1996-06-18,924120,TEXT,
0,1996-05-15,929425,TEXT,
1,1996-06-18,858660,TEXT,
2,1996-05-15,878556,TEXT,
3,1996-05-15,703702,TEXT,
4,1996-05-15,828957,TEXT,
5,1996-05-14,920758,TEXT,
6,1996-05-20,877356,TEXT,
7,1996-05-14,885263,TEXT,
8,1996-05-14,902276,TEXT,
9,1996-05-15,946826,TEXT,
0,1996-05-15,887596,TEXT,
1,1996-06-18,895519,TEXT,
2,1996-05-15,844828,TEXT,
3,1996-05-15,922519,TEXT,
4,1996-05-15,922981,TEXT,
5,1996-05-15,856203,TEXT,
6,1996-05-14,913058,TEXT,
7,1996-05-14,943730,TEXT,
8,1996-05-15,935930,TEXT,
9,1996-05-10,727634,TEXT,
0,1996-05-15,866415,TEXT,
1,1996-05-14,1005181,TEXT,
2,1996-06-18,826918,FAILED,
3,1996-05-15,799034,TEXT,
4,1996-05-15,835737,TEXT,
5,1996-05-15,929929,TEXT,
6,1996-06-18,932790,TEXT,
7,1996-05-15,821129,TEXT,
8,1996-05-15,843756,TEXT,
9,1996-05-15,71106,TEXT,
0,1996-06-14,887124,TEXT,
1,1996-06-14,43837,TEXT,
2,1996-06-14,73093,TEXT,
3,1996-06-14,73864,TEXT,
4,1996-06-14,74046,TEXT,
5,1996-05-09,899723,TEXT,
6,1996-06-14,1000230,TEXT,
7,1996-06-14,74697,TEXT,
8,1996-06-14,824435,TEXT,
9,1996-05-09,1007594,TEXT,
0,1996-05-15,871367,TEXT,
1,1996-05-15,809016,FAILED,
2,1996-05-15,809017,FAILED,
3,1996-05-14,837893,FAILED,
4,1996-06-18,95585,TEXT,
5,1996-05-20,891532,TEXT,
6,1996-05-13,949699,TEXT,
7,1996-06-14,945276,TEXT,
8,1996-05-15,879682,TEXT,
9,1996-05-20,1007519,TEXT,
0,1996-05-15,1005489,TEXT,
1,1996-05-14,850660,TEXT,
2,1996-05-09,721602,TEXT,
3,1996-05-16,1002577,TEXT,
4,1996-05-20,835589,TEXT,
5,1996-05-15,1005490,TEXT,
6,1996-05-10,944739,TEXT,
7,1996-05-15,700613,TEXT,
8,1996-05-14,885576,TEXT,
9,1996-05-15,837166,TEXT,
0,1996-05-13,85462,TEXT,
1,1996-05-15,86358,TEXT,
2,1996-05-09,897723,TEXT,
3,1996-05-14,880174,TEXT,
4,1996-05-13,912034,TEXT,
5,1996-05-24,881924,TEXT,
6,1996-05-15,912564,TEXT,
7,1996-05-13,800286,TEXT,
8,1996-06-18,846723,TEXT,
9,1996-05-15,319013,TEXT,
0,1996-06-18,850090,TEXT,
1,1996-06-18,100979,TEXT,
2,1996-05-20,822829,TEXT,
3,1996-05-20,790817,TEXT,
4,1996-06-18,11821,TEXT,
5,1996-05-14,875706,TEXT,
6,1996-05-15,908517,TEXT,
7,1996-06-18,96287,TEXT,
8,1996-05-15,825811,TEXT,
9,1996-05-13,758604,TEXT,
0,1996-05-14,898777,TEXT,
1,1996-05-13,920424,TEXT,
2,1996-05-15,929299,TEXT,
3,1996-05-15,914373,TEXT,
4,1996-06-18,817946,TEXT,
5,1996-05-10,916836,TEXT,
6,1996-05-14,890639,TEXT,
7,1996-05-13,910394,TEXT,
8,1996-06-18,906598,FAILED,
9,1996-06-18,885639,TEXT,
0,1996-05-21,896262,TEXT,
1,1996-05-15,883780,TEXT,
2,1996-06-19,4833,TEXT,
3,1996-05-15,868679,TEXT,
4,1996-05-15,868680,TEXT,
5,1996-05-15,868681,TEXT,
6,1996-05-15,847557,TEXT,
7,1996-05-14,847558,TEXT,
