,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
0,288.0,87.0,,,,,,,,,40888,,,,,,,,,,,2003-04-08,21.0,HTML,226.0,21.0,,,24.0,1278.0,67.0,,,,,,,,,226.0,,,,,,,,,,,GENCORP INC,,,,,201.0,,,,,,,,,,,,,,,,,,,,,
1,2090.0,1286.0,,,,,,,,,40704,,,,,,,,,,,2003-04-08,294.0,HTML,7473.0,294.0,,,1294.0,14250.0,456.0,,,,,,,294.0,294.0,7473.0,,,,,,,,,,,GENERAL MILLS INC,,,,,804.0,,,,,,,,,,,,,,,,,,,,,
2,10374.0,10374.0,,,,,,,,,351012,,,,,,,,,,,2003-04-08,282.0,TEXT,4458.0,282.0,,,22570.0,,,,,,,,,282.0,282.0,4458.0,,,,,,,,,,,INTERMAGNETICS GENERAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,477453.0,243300.0,,,,234153.0,,,,,94845,,,,,,,,,,,2003-04-08,93759.0,HTML,2468727.0,93759.0,,,999910.0,4598792.0,33772.0,,,,,,,,,2468727.0,,,,,,,,,,,LEVI STRAUSS & CO,,,,,,,,,,,,,,,,,,,,,,,,,,
4,91.7,79.7,,,,,,,,,1090061,,,,,,,,,,,2003-04-08,6.0,HTML,151.5,6.0,,,6.3,,,,,,,,,6.0,6.0,151.5,,,,,,,,,,,OMNOVA SOLUTIONS INC,,,,,12.0,,,,,,,,,,,,,,,,,,,,,
5,2901000.0,,,,,,,,,,1084765,,,,,,,,,,,2003-04-08,,HTML,19426000.0,2901000.0,,,17663000.0,19426000.0,,,,,,,,,,,,,,,,,,,,,RESOURCES CONNECTION INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30591.0,30591.0,,,,,,,,,911634,,,,,,,,,,,2003-04-09,2523.0,HTML,167477.0,2523.0,,,58266.0,,,,,,,,,2523.0,2523.0,167477.0,,,,,,,,,,,AVONDALE INC,,,,,,41415.0,,,,,,,,,,,,,,,,,,,,
7,326404.0,23598.0,,,,,,,,,940944,,,,,,,,,,,2003-04-09,,TEXT,658648.0,326404.0,,,666003.0,1479721.0,,,,,,,,,,658648.0,,,,,,,,,,,DARDEN RESTAURANTS INC,,,,,302806.0,,,,,,,,,,,,,,,,,,,,,
8,9477.0,,,,5778.0,3699.0,,,,,225261,,,,,,,,,,,2003-04-09,1064.0,HTML,25399.0,1064.0,,,10541.0,27387.0,687.0,,,,,,,1064.0,1064.0,25399.0,,,,,,,,,,,DMI FURNITURE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,201779,,,,,,,,,,,2003-04-09,,TEXT,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,EXCALIBUR INDUSTRIES,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2828076.0,,,,,,,,,,839087,,,,,,,,,,,2003-04-10,1077074.0,TEXT,1120777.0,1077074.0,,,6592510.0,,,,,,,,,1077074.0,1077074.0,1120777.0,,,,,,,,,,,VASOMEDICAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8547.0,5212.0,,,,,,,,,949956,,,,,,,,,,,2003-04-10,,HTML,38782.0,8547.0,,,35782.0,38782.0,,,,,,,,,,,,,,,,,,,,,VERITY INC \DE\,,,,,3335.0,,,,,,,,,,,,,,,,,,,,,
2,270578.0,1805655.0,,,,,,,,,715073,,,,,,,,,,,2003-04-10,,TEXT,3897514.0,270578.0,,,3896208.0,3897514.0,,,,,,,,,,,,,,,,,,,,,WEGENER CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,106726.0,,,,51389.0,,,,,,6955,,,,,,,,,,,2003-04-11,9229.0,HTML,184487.0,693.0,,,148098.0,,27616.0,,,,,,,8536.0,8536.0,184487.0,,,,,,,,,,,ACTUANT CORP,,,,,55337.0,,,,,,,,,,,,,,,693.0,,,,,,
4,,,,,,,,,,,796343,,,,,,,,,,,2003-04-11,,HTML,,390398.0,,,390398.0,,,,,,,,,,,,,,,,,,,,,,ADOBE SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,187.0,187.0,,,,,,,,,1040470,,,,,,,,,,,2003-04-11,,TEXT,3946.0,187.0,,,3645.0,3946.0,,,,,,,,,,,,,,,,,,,,,AEHR TEST SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.0,2.0,,,,,,,,,3545,,,,,,,,,,,2003-04-11,3.0,TEXT,78.0,3.0,,,8.0,78.0,,,,,,,,3.0,3.0,,,,,,,,,,,,ALICO INC,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.0,,,,,,,,,725752,,,,,,,,,,,2003-04-11,,TEXT,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,ALLIED ARTISTS ENTERTAINMENT GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6913130.0,4318374.0,,,,2594756.0,,,,,704415,,,,,,,,,,,2003-04-11,907758.0,HTML,314506.0,907758.0,,,29282771.0,,3858230.0,,,,,,,907758.0,907758.0,314506.0,,,,,,,,,,,AMERICAN HEALTHWAYS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22085.0,7054.0,,,,15031.0,,,,,886046,,,,,,,,,,,2003-04-11,300.0,TEXT,2000.0,300.0,,,57117.0,,,,,,,,,300.0,300.0,2000.0,,,,,,,,,,,ARROW INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3.0,2.0,,,,1.0,,,116484.0,83307.0,1095266,,,,,,,,,,,2003-04-11,116484.0,TEXT,,116484.0,,,116487.0,,,,,,,,,116484.0,,,,,,,,,,,,,WORKSTREAM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38852.0,138112.0,,,,,,,,,1101202,,,,,,,,,,,2003-04-14,27.0,TEXT,301489.0,27.0,,,194440.0,503099.0,3473.0,,,,,,,27.0,27.0,301489.0,,,,,,,,,,,510152 N B LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
2,101622.0,63951.0,,,,37671.0,,,,,1750,,,,,,,,,,,2003-04-14,87498.0,HTML,161362.0,36600.0,,,223411.0,,,,,,,,,50898.0,50898.0,161362.0,,,,,,,,,,,AAR CORP,,,,,,,,,,,,,,,,,,,,36600.0,,,,,,
3,795674.0,363022.0,,,,,,,,,1134538,,,,,,,,,,,2003-04-14,55091.0,HTML,3824.0,52108.0,,,3299625.0,1269987.0,834365.0,,,,,,,2983.0,2983.0,3824.0,,,,,,,,,,,ACCENTURE LTD,,,,,432652.0,,,,,,,,,,,,,,52108.0,52108.0,,,,,,
4,795674.0,363022.0,,,,,,,,,1143908,,,,,,,,,,,2003-04-14,55091.0,HTML,3824.0,52108.0,,,3299625.0,1269987.0,834365.0,,,,,,,2983.0,2983.0,3824.0,,,,,,,,,,,ACCENTURE SCA,,,,,432652.0,,,,,,,,,,,,,,52108.0,52108.0,,,,,,
5,,,,,,,,,,,1040241,,,,,,,,,,,2003-04-14,,TEXT,51282807.0,35264.0,,,35264.0,51282807.0,,,,,,,,,,,,,,,,,,,,,ACCESS CAPITAL STRATEGIES COMMUNITY INVESTMENT FUND INC/MA,,,,,,35264.0,,,,,,,,,,,,,,,,,,,,
6,240244.0,157451.0,,,,,,,,,1144215,,,,,,,,,,,2003-04-14,127530.0,HTML,392086.0,126400.0,,,405036.0,,70050.0,,,,,,,1130.0,1130.0,392086.0,,,,,,,,,,,ACUITY BRANDS INC,,,,,82793.0,,,,,,,,,,,,,,,126400.0,,,,,,
7,860000.0,5416000.0,,,,603000.0,,,,,806514,,,,,,,,,,,2003-04-14,,HTML,11848000.0,860000.0,,,9852000.0,11848000.0,,,,,,,,,,,,,,,,,,,,,ADVANCED MATERIALS GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,810074.0,810074.0,,,,,,,,,708484,,,,,,,,,,,2003-04-14,,HTML,3754783.0,810074.0,,,3195629.0,3781129.0,26346.0,,,,,,,,,,,,,,,,,,,,ALCIDE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,27425,,,,,,,,,,,2003-04-14,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,AMCAST INDUSTRIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54614.0,38610.0,,,,16004.0,,,,,830253,,,,,,,,,,,2003-04-14,245.0,TEXT,181741.0,245.0,,,120165.0,330506.0,1900.0,,,,,,,245.0,245.0,181741.0,,,,,,,,,,,KIANTONE PIPELINE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54614.0,38610.0,,,,16004.0,,,,,1045540,,,,,,,,,,,2003-04-14,245.0,TEXT,181741.0,245.0,,,120165.0,330506.0,1900.0,,,,,,,245.0,245.0,181741.0,,,,,,,,,,,KWIK FIL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,54614.0,38610.0,,,,16004.0,,,,,1045541,,,,,,,,,,,2003-04-14,245.0,TEXT,181741.0,245.0,,,120165.0,330506.0,1900.0,,,,,,,245.0,245.0,181741.0,,,,,,,,,,,KWIK FILL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5723.0,,,,,,,,,,806085,,,,,,,,,,,2003-04-14,,HTML,258426.0,5723.0,,,5723.0,258426.0,,,,,,,,,,,,,,,,,,,,,LEHMAN BROTHERS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2478.0,,,,,,,,,,728586,,,,,,,,,,,2003-04-14,266.0,HTML,214613.0,266.0,,,2744.0,214613.0,,,,,,,,,,,,,,,,,,,,,LEHMAN BROTHERS INC//,,,,,,,,,,,,,,,,,,,,266.0,,,,,,
5,879703.0,,,,,,,,,,920760,,,,,,,,,,,2003-04-14,,HTML,3258037.0,879703.0,,,879703.0,3258037.0,,,,,,,,,,,,,,,,,,,,,LENNAR CORP /NEW/,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27894.0,10008.0,,,3940.0,,,,,,836157,,,,,,,,,,,2003-04-14,,TEXT,26068.0,27894.0,,,2114.0,26068.0,,,,,,,,,,,,,,,,,,,,,LINDSAY MANUFACTURING CO,,,,,13946.0,,,,,,,,,,,,,,,,,,,,,
7,6207.0,6207.0,,,,,,,,,1043044,,,,,,,,,,,2003-04-14,,HTML,1775298.0,6207.0,,,236786.0,1775298.0,,,,,,,,,,,,,,,,,,,,,LNR PROPERTY CORP,,,,,,230579.0,,,,,,,,,,,,,,,,,,,,
8,10191.0,,,,10191.0,,,,,,704366,,,,,,,,,,,2003-04-14,6260.0,TEXT,,6260.0,,,642819.0,,,,,,,,,6260.0,6260.0,,,,,,,,,,,,MAMMATECH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,33273.0,17501.0,,,,,,,,,62234,,,,,,,,,,,2003-04-14,20015.0,TEXT,254417.0,20015.0,,,73866.0,,,,,,,,,20015.0,20015.0,254417.0,,,,,,,,,,,MARCUS CORP,3302.0,3302.0,,,15772.0,,,,,,,,,,,,,,,,,,,,,
0,622865.0,622865.0,,,,,,,,,920947,,,,,,,,,,,2003-04-14,,TEXT,1138344.0,622865.0,,,969430.0,1138344.0,,,,,,,,,,,,,,,,,,,,,NORTHFIELD LABORATORIES INC /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17684.0,11163.0,,,,6521.0,,,,,818010,,,,,,,,,,,2003-04-14,14717.0,TEXT,46686.0,14717.0,,,37934.0,84620.0,,5533.0,,,,,,14717.0,14717.0,46686.0,,,,,,,,,,,NORTHLAND CRANBERRIES INC /WI/,,,,,,,,,,,,,,,,,,,,,,,,,,
2,202059.0,81701.0,,,,,,,,,1100389,,,,,,,,,,,2003-04-14,,HTML,,202059.0,,,252388.0,,,,,,,,,,,,,,,,,,,,,,PALM INC,,,,,120358.0,,,,,,,,,,,,,,,,,,,,,
3,463.0,19147.0,,,,10818.0,0.0,,,,739608,,,,,,,,,,,2003-04-14,69352.0,TEXT,20933.0,0.0,,,99317.0,166302.0,,,,,,,,69352.0,69352.0,20933.0,,,,,,,,,,,PENFORD CORP,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4,54614.0,38610.0,,,,16004.0,,,,,1045544,,,,,,,,,,,2003-04-14,245.0,TEXT,181741.0,245.0,,,120165.0,330506.0,1900.0,,,,,,,245.0,245.0,181741.0,,,,,,,,,,,PPC INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,67581.0,67581.0,,,,,,,,,1041803,,,,,,,,,,,2003-04-14,30937.0,HTML,101903.0,20039.0,,,111833.0,214868.0,,,,,,,,10898.0,10898.0,101903.0,,,,,,,,,,,PRICESMART INC,,,,,,,,,,,,,,,,,,,,20039.0,,,,,,
6,2001.0,10381.0,,,,,,,,,876167,,,,,,,,,,,2003-04-14,,HTML,,2001.0,,,140207.0,,,,,,,,,,,,,,,,,,,,,,PROGRESS SOFTWARE CORP /MA,,,,,23938.0,,,,,,,,,,,,,,,,,,,,,
7,1370339.0,,,,,,,,,,1016289,,,,,,,,,,,2003-04-14,,TEXT,,1370339.0,,,1370339.0,,,,,,,,,,,,,,,,,,,,,,PYR ENERGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1590744.0,,,,,,,,,,729213,,,,,,,,,,,2003-04-14,,TEXT,,1590744.0,,,1590744.0,,,,,,,,,,,,,,,,,,,,,,QMED INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2837.0,,,,1674.0,,,,,,922204,,,,,,,,,,,2003-04-14,2705.0,HTML,3186.0,2705.0,,,5542.0,,,,,,,,,2705.0,2705.0,3186.0,,,,,,,,,,,RF MONOLITHICS INC /DE/,,,,,1163.0,436.0,,,,,,,,,,,,,,,,,,,,
0,3990392.0,3990392.0,,,,,,,,,42429,,,,,,,,,,,2003-04-04,,HTML,106227789.0,3990392.0,,,101716669.0,116492798.0,10265009.0,,,,,,,,,,,,,,,,,,,,GOLF HOST RESORTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33.5,96.5,,,,,,,,,70530,,,,,,,,,,,2003-04-04,3.2,TEXT,19.9,3.2,,,375.3,490.4,95.2,,,,,,,3.2,3.2,19.9,,,,,,,,,,,NATIONAL SEMICONDUCTOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10588.0,,,,7743.0,,,,,,874385,,,,,,,,,,,2003-04-04,,TEXT,,10588.0,,,11776.0,,,,,,,,,,,,,,,,,,,,,,RAG SHOPS INC,,,,,2845.0,,,,,,,,,,,,,,,,,,,,,
3,748460.0,474516.0,,,,273944.0,,,,,704328,,,,,,,,,,,2003-04-04,,TEXT,,748460.0,,,748460.0,,,,,,,,,,,,,,,,,,,,,,SOMANETICS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,599813.0,,,,599813.0,,,,,,104897,,,,,,,,,,,2003-04-04,465286.0,TEXT,747787.0,465286.0,,,1325803.0,,,,,,,,,465286.0,465286.0,747787.0,,,,,,,,,,,WSI INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3488.0,7894.0,,,,,,,,,1053706,,,,,,,,,,,2003-04-07,683.0,HTML,,683.0,,,27097.0,,,,,,,,,683.0,683.0,,,,,,,,,,,,CHARLES RIVER ASSOCIATES INC,683.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,
6,2896260.0,,,,1184309.0,1711951.0,,,320747.0,0.0,808219,,,,,,,,,,,2003-04-07,320747.0,HTML,,320747.0,,,4429395.0,,,,,,,,,320747.0,,,,,,,,,,,,,MERITAGE HOSPITALITY GROUP INC /MI/,,,,,,,,,,,,,,,,,,,,,,,,,,
7,408908.0,408908.0,,,,,,,,,1025169,,,,,,,,,,,2003-04-07,15700693.0,TEXT,4046628.0,15700693.0,,,21232561.0,26857779.0,,,,,,,,15700693.0,15700693.0,4046628.0,,,,,,,,,,,OBIE MEDIA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8701983.0,,,,,,,,,,721447,,,,,,,,,,,2003-04-08,,TEXT,,8701983.0,,,8795832.0,,,,,,,,,,,,,,,,,,,,,,CCA INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10107500.0,10107500.0,,,,,,,,502746.0,39047,,,,,,,,,,,2003-04-08,,HTML,4871799.0,10107500.0,,,25514018.0,,,,,,,,4371627.0,,,4871799.0,,,,,,,,,,,FRISCHS RESTAURANTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,461354.0,,,,187033.0,,,,,,63754,,,,,,,,,,,2003-04-11,207966.0,HTML,454113.0,207460.0,,,669320.0,1344397.0,220964.0,,,,,,,506.0,506.0,454113.0,,,67.0,67.0,,,,,,,MCCORMICK & CO INC,,,,,274321.0,,,,,,,,,,,,,,,207460.0,,,,,,
1,9092.0,,,,4172.0,3937.0,,,,,948218,,,,,,,,,,,2003-04-11,3260.0,TEXT,31900.0,3260.0,,,82517.0,138178.0,,,,,,,,3260.0,3260.0,31900.0,,,,,,,,,,,MINN DAK FARMERS COOPERATIVE,50964.0,50964.0,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,895421,,,,,,,,,,,2003-04-11,45541.0,HTML,60469.0,45541.0,,,45541.0,,,,,,,,,,,60469.0,,,60469.0,60469.0,,,,,,,MORGAN STANLEY,,,,,,,,,,,,,,,,,,,,45541.0,,,,,,
3,8881.0,8881.0,,,,,,,,,79225,,,,,,,,,,,2003-04-11,230.0,TEXT,16431.0,230.0,,,27896.0,16431.0,,,,,,,,,,,,,,,,,,,,,PLYMOUTH RUBBER CO INC,,,,,,,,,,,,,,,,,,,,230.0,,,,,,
4,44502.0,44502.0,,,,,,,,,84290,,,,,,,,,,,2003-04-11,29733.0,HTML,208905.0,29733.0,,,130001.0,,73225.0,,,,,,,29733.0,29733.0,208905.0,,,,,,,,,,,ROBBINS & MYERS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,25203.0,2434000.0,,,,,,,,,85417,,,,,,,,,,,2003-04-11,29745.0,HTML,41313.0,29745.0,,,80108.0,126641.0,,,,,,,,29745.0,29745.0,41313.0,,,,,,,,,,,ROWE COMPANIES,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29756.0,21556.0,,,,,,,,,912603,,,,,,,,,,,2003-04-11,102620.0,TEXT,8153.0,102620.0,,,140721.0,,3173.0,,,,,,,102620.0,102620.0,8153.0,,,,,,,,,,,SCHNITZER STEEL INDUSTRIES INC,,,,,8200.0,,,,,,,,,,,,,,,,,,,,,
7,3.6,146.7,,,,,,,,,866729,,,,,,,,,,,2003-04-11,185.2,TEXT,494.8,185.2,,,527.3,542.1,47.3,,,,,,,,,494.8,,,,,,,,,,,SCHOLASTIC CORP,,,,,,,,,,,,,,,,,,,,185.2,,,,,,
