,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
4,565365000.0,103876000.0,,,,461489000.0,,,,,1116132,,,,,,,,,,,2011-02-09,790000.0,XBRL,23550000.0,790000.0,,,593274000.0,,,27119000.0,,,,,,790000.0,790000.0,23550000.0,,,,,,,,,,,COACH INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,128993.0,40869.0,,,,,,,,,21510,,,,,,,,,,,2011-02-09,285.0,HTML,,285.0,,,140534.0,,80417.0,,,,,,,,,,,,,,,,,,,,COHERENT INC,,,,,88124.0,,,,,,,,,,,,,,,285.0,,,,,,
6,569793.0,569793.0,,,,,,,86154.0,43235.0,864509,,,,,,,,,,,2011-02-09,10633091.0,HTML,18021743.0,10546937.0,,,17348045.0,18021743.0,,,,,,,,86154.0,,,,,,,,,,,,,COMMAND SECURITY CORP,,,,,,4695545.0,,,,,,,,,,,,,,10546937.0,,,,,,
7,1630.0,,,,,,,,,,317477,,,,,,,,,,,2011-02-09,,HTML,55246.0,1630.0,,,52776.0,55246.0,,,,,,,,,,,,,,,,,,,,,COMPOSITE TECHNOLOGY CORP,,,,,35443.0,,,,,,,,,,,,,,,,,,,,,
8,1657000000.0,390000000.0,,,,1267000000.0,,,,,23082,335000000.0,,,,,,,,,,2011-02-09,471000000.0,XBRL,2343000000.0,335000000.0,,,4192000000.0,,,,,,,,,,,2343000000.0,,,,,,,,,,,COMPUTER SCIENCES CORP,,,,,,,,,,,,,,,,,,,,335000000.0,,,,,,
9,43841.0,11583.0,,,,,,,,,1069353,,,,,,,,,,,2011-02-09,11122.0,HTML,173624.0,11122.0,,,61579.0,296232.0,,,,,,,,,,173624.0,,,,,,,,,,,CONEXANT SYSTEMS INC,,,,,32258.0,,,,,,,,,,,,,,,11122.0,,,,,,
0,2035.0,2035.0,,,,,,,,,1505363,,,,,,,,,,,2011-02-09,,HTML,,2035.0,,,8403.0,,,,,,,,,,,,,,,,,,,,,,Emerging Acquisition Corp,,,,,,,,,,,,,,,,,,,,,,,,,,
1,406902000.0,214563000.0,,,,192339000.0,,,,,1289308,,,,,,,,,,,2011-02-09,20438000.0,XBRL,310549000.0,695000.0,,,428035000.0,,,,,,,,310549000.0,,,,,,,,,,,,,,EnerSys,,,,,,,,,,,,,,,,,,,,695000.0,,,,,,
2,12882.0,,,,,12882.0,,,,,1438576,,,,,,,,,,,2011-02-09,,HTML,80882.0,12882.0,,,80882.0,80882.0,,,,,,,,,,,,,,,,,,,,,"Entertainment Art, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
3,2035.0,2035.0,,,,,,,,,1505362,,,,,,,,,,,2011-02-09,,HTML,,2035.0,,,8403.0,,,,,,,,,,,,,,,,,,,,,,Evolution Acquisition Corp,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13485000.0,13485000.0,,,,,,,,,814547,,,,,,,,,,,2011-02-09,8000000.0,XBRL,512000000.0,8000000.0,,,118096000.0,,,,,,,,,8000000.0,8000000.0,512000000.0,,,,512000000.0,512000000.0,,,,,,FAIR ISAAC CORP,,,,,,27257000.0,,,,,,,,,,,512000000.0,,,,,,,,,
5,93505.0,34186.0,,,,48331.0,,,609.0,7364.0,34563,,,,,,,,,,,2011-02-09,609.0,HTML,171397.0,609.0,,,90990.0,175822.0,4425.0,,,,,,,609.0,,,,,,,,,,,,,FARMER BROTHERS CO,,,,,10988.0,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,787075,,,,,,,,,,,2011-02-09,812.0,HTML,46392.0,812.0,,,812.0,2986016.0,,,,,,,,,,46392.0,,,,,,,,,,,FIRST FINANCIAL HOLDINGS INC /DE/,,,,,,,,,,,,,812.0,,,,,,,812.0,,,,,,
7,32034.0,,,,,,,,,,1262279,,,,,,,,,,,2011-02-09,,HTML,8568971.0,32034.0,,,32034.0,8829741.0,,,,,,,,,,8568971.0,,,8568971.0,8568971.0,,,,,,,FIRST MARBLEHEAD CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,942215000.0,86001000.0,,,,856214000.0,,,,,38074,,,,,,,,,,,2011-02-09,,XBRL,,942215000.0,,,942215000.0,,,,,,,,,,,,,,,,,,,,,,FOREST LABORATORIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3307332.0,2772204.0,,,,,,,,,38264,,,,,,,,,,,2011-02-09,,HTML,3307332.0,3307332.0,,,3307332.0,3307332.0,,,,,,,,,,,,,,,,,,,,,FORWARD INDUSTRIES INC,,,,,535128.0,,,,,,,,,,,,,,,,,,,,,
0,31136.0,31136.0,,,,,,,,,854701,,,,,,,,,,,2011-02-09,,HTML,41245.0,31136.0,,,41245.0,43653.0,2408.0,,,,,,,,,,,,,,,,,,,,INTEGRATED SILICON SOLUTION INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30.0,,,,,,,,,,913760,,,,,,,,,,,2011-02-09,,HTML,1779.0,30.0,,,30.0,1779.0,,,,,,,,,,,,,,,,,,,,,INTERNATIONAL ASSETS HOLDING CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,320500000.0,84800000.0,,,,,,,,,353944,,,,,,,,,,,2011-02-09,170000000.0,XBRL,1568100000.0,170000000.0,,,521300000.0,,,,,,,,1568100000.0,170000000.0,170000000.0,1568100000.0,,,,,,,,,,,INTERNATIONAL GAME TECHNOLOGY,,,,,235700000.0,,,,170000000.0,383700000.0,,,,,,,,,,,,,,,,
3,2742.0,2742.0,,,,,,,,,1381796,,,,,,,,,,,2011-02-09,,HTML,,2742.0,,,16550.0,,,,,,,,,,,,,,,,,,,,,,Juniper Growth CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,46595.0,13997.0,,,,,,,,,1178575,,,,,,,,,,,2011-02-09,16481.0,HTML,334628.0,16481.0,,,70601.0,334628.0,,,,,,,,16481.0,16481.0,,,,,,,,,,,,K-SEA TRANSPORTATION PARTNERS LP,,,,,32598.0,,,,,,,,,,,,,,,,,,,,,
5,28541.0,14825.0,,,,13716.0,,,13736.0,12897.0,1157408,,,,,,,,,,,2011-02-09,14710.0,HTML,123325.0,14710.0,,,5461.0,126544.0,3219.0,,,,,,,14710.0,974.0,,,,,,,,,,,,K12 INC,974.0,974.0,,,,,,,,,,,,,,,,,,,,,,,,
6,3347588.0,2070625.0,,,,,,,,,1002811,,,,,,,,,,,2011-02-09,1399997.0,HTML,29283333.0,1399997.0,,,6437775.0,43625236.0,5014887.0,,,,,,,,,29283333.0,,,,,,,,,,,KENSEY NASH CORP,,,,,230457.0,,,,,,,,,,,,,,,,,,,,,
7,7792.0,5777.0,,,,,,,,,906193,,,,,,,,,,,2011-02-09,337.0,HTML,5457.0,337.0,,,23226.0,,177.0,,,,,,,337.0,337.0,5457.0,,,,,,,,,,,KEY TECHNOLOGY INC,,,,,2015.0,,,,,,,,,,,,,,,,,,,,,
8,40749.0,41567.0,,,,,,,,,56978,,,,,,,,,,,2011-02-09,,HTML,100110.0,40749.0,,,86252.0,221915.0,,,,,,,,,,100110.0,,,,,,,,,,,KULICKE & SOFFA INDUSTRIES INC,,,,,40781.0,,,,,,,,,,,,,,,,,,,,,
9,77953000.0,41904000.0,,,,36049000.0,,,,,57515,,,,,,,,,,,2011-02-09,,XBRL,,77953000.0,,,77953000.0,,,,,,,,,,,,,,,,,,,,,,LANCASTER COLONY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5246.0,18772.0,,,,,,,,,943580,,,,,,,,,,,2011-02-09,,HTML,17000.0,5246.0,,,68463.0,72153.0,,,,,,,,,,17000.0,,,,,,,,,,,LECROY CORP,,,,,2097.0,,,,,,,,,,,,,,,,,,,,,
1,269873.0,,,,,,,,,,929351,,,,,,,,,,,2011-02-09,,HTML,1553000.0,269873.0,,,269873.0,1553000.0,,,,,,,,,,,,,,,,,,,,,LIONS GATE ENTERTAINMENT CORP /CN/,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2980.0,,,,,,,,,244.0,1166220,,,,,,,,,,,2011-02-09,,HTML,9610.0,2980.0,,,9366.0,10453.0,843.0,,,,,,,,,,,,,,,,,,,,"LYRIS, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
3,2742.0,2742.0,,,,,,,,,1381806,,,,,,,,,,,2011-02-09,,HTML,,2742.0,,,6550.0,,,,,,,,,,,,,,,,,,,,,,Lunar Growth CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,45466.0,29488.0,,,,15978.0,,,,,1088162,,,,,,,,,,,2011-02-09,,HTML,94709.0,45466.0,,,76912.0,96399.0,1690.0,,,,,,,,,,,,,,,,,,,,MAD CATZ INTERACTIVE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,15986.0,10558.0,,,,5428.0,,,3.0,,751085,,,,,,,,,,,2011-02-09,6.0,HTML,6.0,6.0,,,15989.0,,,,,,,,,6.0,3.0,6.0,,,,,,,,,,,"MAGNETEK, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
6,2825.0,19957.0,,,,,,,3011.0,5822.0,1139463,,,,,,,,,,,2011-02-09,61573.0,HTML,52500.0,61573.0,,,14325.0,155343.0,,,,,,,35302.0,61573.0,,52500.0,,,,,,,,,,,MEDCATH CORP,,,,,21073.0,,,,,,,,,,,,,,,,,,,,,
7,10333000.0,5183000.0,,,,5150000.0,,,,,794172,,,,,,,,,,,2011-02-09,,XBRL,,10333000.0,,,17485000.0,,,,,,,,,,,,,,,,,,,,,,MERIDIAN BIOSCIENCE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12580.0,11391.0,,1189.0,,,,,,,835011,,,,,,,,,,,2011-02-09,660.0,HTML,1763.0,660.0,,,10423.0,40815.0,2597.0,,,,,,,660.0,660.0,1763.0,,,,,,,,,,,MGP INGREDIENTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15102.0,1709.0,,,,10882.0,,,,,1059786,,,,,,,,,,,2011-02-09,,HTML,-3684.0,15102.0,,,15880.0,1158.0,4842.0,,,,,,,,,,,,,,,,,,,,MIPS TECHNOLOGIES INC,,,,,2511.0,,,,,,,,,,,,,,,,,,,,,
0,113711.0,1570001.0,,,,,,,7178.0,6605.0,880432,,,,,,,,,,,2011-02-09,174156.0,HTML,2746816.0,166978.0,,,2531227.0,2746816.0,,,,,,,,7178.0,,,,,,,,,,,,,MISONIX INC,,,,,950525.0,,,,,,,,,,,,,,,166978.0,,,,,,
1,192570.0,130511.0,,,,,,,,,67347,,,,,,,,,,,2011-02-09,6193.0,HTML,145427.0,6133.0,,,275188.0,517088.0,19483.0,,,,,,,60.0,60.0,145427.0,,,,,,,,,,,MODINE MANUFACTURING CO,,,,,62059.0,,,,,,,,,,,,,,,6133.0,,,,,,
2,343045000.0,146059000.0,,,,196986000.0,,,,,67887,,,,,,,,,,,2011-02-09,12308000.0,XBRL,707562000.0,5029000.0,,,487188000.0,,,,,,,,,7279000.0,7279000.0,707562000.0,328953000.0,,,,,,,,,,MOOG INC,,,,,,,,,7279000.0,,,,,,,,,,,5029000.0,,,378609000.0,,,
3,93200000.0,93200000.0,,,,,,,,,1350593,,,,,,,,,,,2011-02-09,700000.0,XBRL,691500000.0,700000.0,,,183700000.0,,,,,,,,,700000.0,700000.0,691500000.0,,,,,,,,,,,"Mueller Water Products, Inc.",,,,,,89800000.0,,,,,,,,,,,,,,,,,,,,
4,3754.0,1348.0,,,,2406.0,,,,,1459450,,,,,,,,,,,2011-02-09,,HTML,,3754.0,,,3754.0,,,,,,,,,,,,,,,,,,,,,,"Myrexis, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,1059131,,,,,,,,,,,2011-02-09,,TEXT,1167367.0,9598.0,,,9598.0,1167367.0,,,,,,,,,,,,,,,,,,,,,NASB FINANCIAL INC,,,,,,9598.0,,,,,,,,,,,,,,,,,,,,
6,100183.0,92640.0,,,,,,,,,911650,,,,,,,,,,,2011-02-09,,HTML,130125.0,100183.0,,,128437.0,130125.0,,,,,,,,,,,,,,,,,,,,,NAVARRE CORP /MN/,,,,,7543.0,,,,,,,,,,,,,,,,,,,,,
7,107918.0,9001.0,,,,,,,,,740571,,,,,,,,,,,2011-02-09,,HTML,,107918.0,,,2673485.0,,,,,,,,,,,,,,,,,,,,,,NVCN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,107918.0,9001.0,,,,,,,,,740571,,,,,,,,,,,2011-02-09,,HTML,,107918.0,,,2710036.0,,,,,,,,,,,,,,,,,,,,,,NVCN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,107917.0,9002.0,,,,,,,,,740571,,,,,,,,,,,2011-02-09,,HTML,,107917.0,,,2747186.0,,,,,,,,,,,,,,,,,,,,,,NVCN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,894561,,,,,,,,,,,2011-02-09,,HTML,,461331.0,,,461331.0,,,,,,,,,,,,,,,,,,,,,,Neuro Biotech Corp,,,,,,,,,,,,,,,,,,,,,,,,,,
1,211241000.0,76944000.0,,,,134297000.0,,,,,1002517,,,,,,,,,,,2011-02-09,7443000.0,XBRL,851445000.0,7443000.0,,,395362000.0,,,,,,,,851445000.0,7443000.0,,,,,,,,,,,,,"Nuance Communications, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1439724,,,,,,,,,,,2011-02-09,,HTML,,26743.0,,,26743.0,,,,,,,,,,,,,,,,,,,,,,OAKRIDGE INTERNATIONAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,156.0,,,,,156.0,,,8525.0,14120.0,1157780,,,,,,,,,,,2011-02-09,29501.0,HTML,138546.0,20976.0,,,124345.0,145397.0,6851.0,,,,,,,8525.0,,,,,,,,,,,,,OPNEXT INC,,,,,,1233.0,,,,,,,,,,,,,,20976.0,,,,,,
4,7761.0,7761.0,,,,,,,,,1409375,,,,,,,,,,,2011-02-09,640.0,HTML,3156.0,640.0,,,12211.0,15951.0,398.0,,,,,,,640.0,640.0,3156.0,,,,,,,,,,,"ORION ENERGY SYSTEMS, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,1483195,,,,,,,,,,,2011-02-09,,HTML,1927169.0,,,,,1927169.0,,,,,,,,,,,,,,,,,,,,,Oritani Financial Corp,,,,,,,,,,,,,,,,,,,,,,,,,,
6,62722000.0,12078000.0,,,,,,,,,857005,,,,,,,,,,,2011-02-09,,XBRL,,62722000.0,,,398128000.0,,,,,,,,,,,,,,,,,,,,,,PARAMETRIC TECHNOLOGY CORP,,,,,50644000.0,57258000.0,,,,,,,,,,,,,,,,,,,,
7,70347000.0,34353000.0,,,,35994000.0,,,,,799729,,,,,,,,,,,2011-02-09,32082000.0,XBRL,183707000.0,32082000.0,,,497233000.0,,,,,,,,,32082000.0,32082000.0,183707000.0,,,,,,,,,,,PAREXEL INTERNATIONAL CORP,,,,,,19541000.0,,,,,,,,,,,,,,,,,,,,
8,1196926.0,653236.0,,,,543690.0,,,,,724267,,,,,,,,,,,2011-02-09,,TEXT,,1196926.0,,,1248277.0,,,,,,,,,,,,,,,,,,,,,,PHAZAR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1758.0,,,,1758.0,,,,,,718332,,,,,,,,,,,2011-02-09,,HTML,4450.0,1758.0,,,3511.0,4482.0,32.0,,,,,,,,,,,,,,,,,,,,PIZZA INN INC /MO/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,845750,,,,,,,,,,,2011-02-09,,HTML,,,,,,,,,,,,,,,,,,,,,,,,,,,WNC CALIFORNIA HOUSING TAX CREDITS LP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,913496,,,,,,,,,,,2011-02-09,,HTML,,,,,,,,,,,,,,,,,,,,,,,,,,,WNC HOUSING TAX CREDIT FUND IV L P SERIES 1,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1084067,,,,,,,,,,,2011-02-09,,HTML,228327.0,,,,,228327.0,,,,,,,,,,,,,,,,,,,,,WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,910679,,,,,,,,,,,2011-02-09,13950.0,HTML,245038.0,13950.0,,,13950.0,245038.0,,,,,,,,,,,,,,,,,,,,,WVS FINANCIAL CORP,,,,,,,,,,,,,13950.0,,,,,,,13950.0,,,,,,
4,554000.0,554000.0,,,,,,,,,1289550,,,,,,,,,,,2011-02-09,,HTML,1212000.0,554000.0,,,815000.0,1212000.0,,,,,,,,,,,,,,,,,,,,,"XENONICS HOLDINGS, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
5,112729.0,112729.0,,,,,,,,,1048501,,,,,,,,,,,2011-02-09,,HTML,2484854.0,112729.0,,,2341497.0,2484854.0,,,,,,,,,,,,,,,,,,,,,"XFormity Technologies, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
6,2541.0,25261.0,,,,,,,,,887568,,,,,,,,,,,2011-02-09,,HTML,100543.0,2541.0,,,100543.0,120046.0,19503.0,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORP,,,,,25.0,53922.0,,,,,,,,,,,,,,,,,,,,
7,14156.0,7851.0,,,,,,,,,730716,,,,,,,,,,,2011-02-09,,HTML,,14156.0,,,24761.0,,5544.0,,,,,,,,,,,,,,,,,,,,ZYGO CORP,,,,,6305.0,,,,,,,,,,,,,,,,,,,,,
8,49912.0,19346.0,,,,30566.0,,,,,1059272,,,,,,,,,,,2011-02-09,,HTML,91371.0,49912.0,,,49912.0,91371.0,,,,,,,,,,,,,,,,,,,,,"bebe stores, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
9,669679.0,669679.0,,,,,,,,,1429896,,,,,,,,,,,2011-02-10,,HTML,1211700.0,669679.0,,,1211700.0,1211700.0,,,,,,,,,,,,,,,,,,,,,"ACTIVECARE, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
0,468.0,,468.0,,,,,,,,1158780,,,,,,,,,,,2011-02-09,,HTML,,468.0,,,1479.0,,,,,,,,,,,,,,,,,,,,,,PLURISTEM THERAPEUTICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18068.0,12349.0,,,,5719.0,,,,,1422862,,,,,,,,,,,2011-02-09,7000.0,HTML,11271.0,7000.0,,,32359.0,,963.0,,,,,,,7000.0,7000.0,11271.0,,,,,,,,,,,"PMFG, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
2,176500000.0,176500000.0,,,,,,,,,1037038,,,,,,,,,,,2011-02-09,,XBRL,275100000.0,176500000.0,,,792500000.0,,,,,,,,,,,275100000.0,,,,,,,,,,,POLO RALPH LAUREN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1287032,,,,,,,,,,,2011-02-09,,HTML,172905.0,,,,,172905.0,,,,,,,,,,,,,,,,,,,,,PROSPECT CAPITAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,1010470,,,,,,,,,,,2011-02-09,,HTML,1221295.0,,,,,1221295.0,,,,,,,,,,,,,,,,,,,,,PROVIDENT FINANCIAL HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,189773000.0,149698000.0,,,,40075000.0,,,,,920527,,,,,,,,,,,2011-02-09,,XBRL,193645000.0,189773000.0,,,215252000.0,,,,,,,,193645000.0,,,,,,,,,,,,,,PSS WORLD MEDICAL INC,,,,,,24346000.0,,,,,,,,,,,,,,,,,,,,
6,2742.0,2742.0,,,,,,,,,1381798,,,,,,,,,,,2011-02-09,,HTML,,2742.0,,,6550.0,,,,,,,,,,,,,,,,,,,,,,Pan Asian CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,1419836,,,,,,,,,,,2011-02-09,,HTML,42598.0,42598.0,,,42598.0,42598.0,,,,,,,,,,,,,,,,,,,,,"Parks One, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
8,13346.0,189.0,,,,1424.0,,,,,1295947,,,,,,,,,,,2011-02-09,29587.0,HTML,462353.0,29587.0,,,55652.0,462353.0,,,,,,,,29587.0,29587.0,,,,,,,,,,,,"Prestige Brands Holdings, Inc.",,,,,11733.0,,,,,,,,,,,,,,,,,,,,,
9,239277.0,,,,,,,,,,1301843,,,,,,,,,,,2011-02-09,,HTML,249277.0,239277.0,,,249277.0,249277.0,,,,,,,,,,,,,,,,,,,,,QUANTUM SOLAR POWER CORP.,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11770.0,11770.0,,,,,,,,,906326,,,,,,,,,,,2011-02-09,1609.0,HTML,261416.0,1609.0,,,6029.0,383914.0,43735.0,,,,,,,1609.0,1609.0,261416.0,,,,,,,,,,,RURAL/METRO CORP /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67289.0,6063.0,,,,32897.0,,,,,916235,,,,,,,,,,,2011-02-09,,HTML,42123.0,67289.0,,,41759.0,55212.0,13089.0,,,,,,,,,,,,,,,,,,,,SONIC SOLUTIONS/CA/,,,,,28329.0,,,,,,,,,,,,,,,,,,,,,
2,4206561.0,1035499.0,,3171062.0,,,,,,,1424844,,,,,,,,,,,2011-02-09,29276492.0,HTML,130458918.0,29276492.0,,,44696082.0,130458918.0,,,,,,,,29276492.0,29276492.0,,,,,,,,,,,,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",29276492.0,29276492.0,,,,,,,,,,,,,,,,,,,,,,,,
3,954.0,14462.0,,,,,,,,,92679,,,,,,,,,,,2011-02-09,121.0,HTML,56186.0,121.0,,,46678.0,56186.0,,,,,,,,121.0,121.0,,,,,,,,,,,,SPARTON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,175838.0,135642.0,,,,,,,1562.0,2206.0,882829,,,,,,,,,,,2011-02-09,133812.0,HTML,677750.0,133812.0,,,417426.0,1249654.0,36073.0,,,,,,,133812.0,132250.0,677750.0,,,,,,,,,,,STATER BROS HOLDINGS INC,,,,,40196.0,,,,,,,,,,,,,,,,,,,,,
5,268700000.0,73697000.0,,,,66233000.0,,,,,815065,,,,,,,,,,,2011-02-09,,XBRL,210000000.0,268700000.0,,,313473000.0,,,,,,,,,,,210000000.0,,,,,,,,,,,STERIS CORP,,,,,128770000.0,,,,,,,,,,,,,,,,,,,,,
6,829.0,,,,4479.0,,,,,,730000,,,,,,,,,,,2011-02-09,,HTML,28326.0,829.0,,,23532.0,28326.0,,,,,,,,,,,,,,,,,,,,,SUPERTEX INC,,,,,803.0,,,,,,,,,,,,,,,,,,,,,
7,11744.0,,,,,,,,,,1452804,,,,,,,,,,,2011-02-09,,TEXT,11744.0,11744.0,,,11744.0,11744.0,,,,,,,,,,,,,,,,,,,,,SURF A MOVIE SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,878520,,,,,,,,,,,2011-02-09,200300.0,HTML,,200300.0,,,200300.0,,,,,,,,,,,,,,,,,,,,,,SWS GROUP INC,,,,,,,,,,,,,,,,,,,,200300.0,,,,,,
9,69604.0,566346.0,,,,281922.0,,,,,851726,,,,,,,,,,,2011-02-09,,HTML,31940448.0,69604.0,,,20963925.0,31940448.0,,,,,,,,,,,,,,,,,,,,,Santa Fe Gold CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,218480000.0,57683000.0,,,,160797000.0,,,,,716643,,,,,,,,,,,2011-02-09,51629000.0,XBRL,388400000.0,51629000.0,,,270109000.0,,,,,,,,388400000.0,51629000.0,,,,,,,,,,,,,REGIS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17370.0,4905.0,,,,12465.0,,,,,868725,,,,,,,,,,,2011-02-09,29850.0,HTML,198799.0,29850.0,,,85581.0,199283.0,484.0,,,,,,,,,,,,,,,,,,,,RENTECH INC /CO/,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7796.0,6787.0,,,,966.0,,,,,800458,,,,,,,,,,,2011-02-09,,HTML,16956.0,7796.0,,,14770.0,16956.0,,,,,,,,,,,,,,,,,,,,,RENTRAK CORP,,,,,43.0,,,,,,,,,,,,,,,,,,,,,
3,3600242.0,699181.0,,,,2901061.0,,,56850.0,,730272,,,,,,,,,,,2011-02-09,56850.0,HTML,4217242.0,56850.0,,,3600242.0,4217242.0,,,,,,,,56850.0,,,,,,,,,,,,,REPLIGEN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,83402,,,,,,,,,,,2011-02-09,,HTML,102664.0,35661.0,,,35661.0,102664.0,,,,,,,,,,,,,,,,,,,,,"RESOURCE AMERICA, INC.",,,,,,35661.0,,,,,,,,,,,,,,,,,,,,
