,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
5,940012.0,940012.0,,,,,,,,,4811,,,,,,,,,,,2006-04-07,644069.0,TEXT,162417.0,532815.0,,,1894680.0,,,,,,,,,111254.0,111254.0,162417.0,,,,,,,,,,,AMERICAN CONSUMERS INC,,,,,,,,,,,,,,,,,,,,532815.0,,,,,,
6,31588.0,31588.0,,,,,,,,,911634,,,,,,,,,,,2006-04-07,4325.0,HTML,136539.0,4325.0,,,58841.0,,,,,,,,,4325.0,4325.0,136539.0,,,,,,,,,,,AVONDALE INC,,,,,,25742.0,,,,,,,,,,,,,,,,,,,,
7,278402.0,62031.0,,,,216371.0,,,,,723254,,,,,,,,,,,2006-04-07,4284.0,HTML,634193.0,4284.0,,,409298.0,,,,,,,,,4284.0,4284.0,634193.0,,,,,,,,,,,CINTAS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,439545.0,,,,439545.0,,,,,,22444,,,,,,,,,,,2006-04-07,423.0,HTML,391973.0,423.0,,,828671.0,1338926.0,72703.0,,,,,,,423.0,423.0,391973.0,,,,,,,,,,,COMMERCIAL METALS CO,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2103.8,891.8,,,,,,,,,23217,,,,,,,,,,,2006-04-07,422.70000000000005,HTML,3010.0,2.6,,,2951.0,7497.0,1131.0,,,,,,,420.1,420.1,3010.0,,,,,,,,,,,CONAGRA FOODS INC /DE/,,,,,1212.0,,,,,,,,,,,,,,,2.6,,,,,,
0,29671.0,11068.0,,,,1186.0,,,,,1141517,,,,,,,,,,,2006-04-07,300.0,HTML,128019.0,300.0,,,125023.0,131137.0,3118.0,,,,,,,300.0,300.0,,,,,,,,,,,,LAWSON SOFTWARE INC,,,,,17417.0,,,,,,,,,,,,,,,,,,,,,
1,56409.0,,,,,,,,,,202375,,,,,,,,,,,2006-04-07,65478.0,TEXT,60000.0,65478.0,,,121887.0,181887.0,,,,,,,,65478.0,65478.0,60000.0,,,,,,,,,,,LAZARE KAPLAN INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36461.0,14215.0,,,7503.0,,,,,,836157,,,,,,,,,,,2006-04-07,,HTML,34175.0,36461.0,,,28958.0,34344.0,169.0,,,,,,,,,,,,,,,,,,,,LINDSAY MANUFACTURING CO,,,,,14743.0,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,895421,,,,,,,,,,,2006-04-07,1711.0,HTML,121395.0,1711.0,,,1711.0,2640.0,,,,,,,,,,121395.0,,,121395.0,121395.0,,,,,,,MORGAN STANLEY,,,,,,,,,,,,,,,,,,,,1711.0,,,,,,
4,1913.8,785.8,,,,1128.0,,,,,320187,,,,,,,,,,,2006-04-07,254.7,TEXT,411.3,254.7,,,2304.0,,,,,,,,,254.7,254.7,411.3,,,,,,,,,,,NIKE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20024.0,12815.0,,,,,,,,,876167,,,,,,,,,,,2006-04-07,65.0,HTML,1870.0,65.0,,,213337.0,,,,,,,,,65.0,65.0,1870.0,,,,,,,,,,,PROGRESS SOFTWARE CORP /MA,,,,,28887.0,,,,,,,,,,,,,,,,,,,,,
6,475249.0,250212.0,,3635.0,,221402.0,,,,,1199114,,,,,,,,,,,2006-04-07,51482.0,HTML,693524.0,51482.0,,,533549.0,1317090.0,90017.0,,,,,,,51482.0,51482.0,693524.0,,,,,,,,,,,S&C HOLDCO 3 INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,38.1,150.1,,,,,,,,9.2,866729,,,,,,,,,,,2006-04-07,,HTML,173.2,38.1,,,805.4,324.1,87.8,,,,,,,,,173.2,,,,,,,,,,,SCHOLASTIC CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,19412.0,,,,7207.0,5998.0,,,,,90896,,,,,,,,,,,2006-04-07,,HTML,,19412.0,,,40810.0,,,,,,,,,,,,,,,,,,,,,,SKYLINE CORP,,,,,6207.0,,,,,,,,,,,,,,,,,,,,,
9,45600.0,12837.0,,,,32763.0,,,,39482.0,868611,,,,,,,,,,,2006-04-07,,HTML,144050.0,45600.0,,,55576.0,,18114.0,,,,,,,,,144050.0,,,,,,,,,,,SONIC CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,291.0,233.0,,,,,,,,,1341439,,,,,,,,,,,2006-04-10,341.0,HTML,7172.0,341.0,,,5866.0,7555.0,383.0,,,,,,,5741.0,5741.0,,,,,,,,,,,,ORACLE CORP,,,,,1042.0,,,,,,,,,,,,,,,,,,,,,
1,5411.0,31118.0,,,,8692.0,,,,,739608,,,,,,,,,,,2006-04-10,4528.0,HTML,74820.0,4528.0,,,47077.0,157109.0,,,,,,,74820.0,4528.0,1994.0,,,,,,,,,,,,PENFORD CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1434079.0,,,,,,,,,,729213,,,,,,,,,,,2006-04-10,,TEXT,,1434079.0,,,1434079.0,,,,,,,,,,,,,,,,,,,,,,QMED INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53892.0,53892.0,,,,,,,,,84290,,,,,,,,,,,2006-04-10,24383.0,HTML,160564.0,24383.0,,,166625.0,,82802.0,,,,,,,24383.0,24383.0,160564.0,,,,,,,,,,,ROBBINS & MYERS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,286884.0,210851.0,,,,,,,,,110621,,,,,,,,,,,2006-04-10,18600.0,HTML,879497.0,18600.0,,,512110.0,1098063.0,97599.0,,,,,,,18600.0,18600.0,879497.0,,,,,,,,,,,RPM INTERNATIONAL INC/DE/,,,,,76033.0,,,,,,,,,,,,,,,,,,,,,
5,8790.0,38796.0,,,,,,,,,68270,,,,,,,,,,,2006-04-10,1794.0,HTML,367323.0,1794.0,,,105925.0,636170.0,,,,,,,367323.0,8331.0,8331.0,,,,,,,,,,,,RUBY TUESDAY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,606743.0,516402.0,,,,,,,,,922612,,,,,,,,,,,2006-04-10,,HTML,,606743.0,,,997826.0,,,,,,,,,,,,,,,,,,,,,,SCHMITT INDUSTRIES INC,,,,,90341.0,,,,,,,,,,,,,,,,,,,,,
7,97667.0,53065.0,,,,11169.0,,,,,912603,,,,,,,,,,,2006-04-10,106.0,HTML,77924.0,106.0,,,119663.0,,2803.0,,,,,,,106.0,106.0,77924.0,,,,,,,,,,,SCHNITZER STEEL INDUSTRIES INC,,,,,33433.0,,,,,,,,,,,,,,,,,,,,,
8,154756.0,126040.0,,,,728.0,,,,,87565,,,,,,,,,,,2006-04-10,194.0,HTML,48437.0,194.0,,,204141.0,,74594.0,,,,,,,194.0,194.0,48437.0,,,,,,,,,,,SCHULMAN A INC,,,,,27988.0,,,,,,,,,,,,,,,,,,,,,
9,763213.0,591992.0,,,,171221.0,,,1546.0,,914024,,,,,,,,,,,2006-04-10,7459.0,HTML,21007.0,7459.0,,,94745.0,65135.0,4670.0,,,,,,15052.0,7459.0,5913.0,21007.0,,,,,,,,,,,SHAW GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,508005.0,445208.0,,,,56586.0,,,,,1177394,,,,,,,,,,,2006-04-10,,HTML,1091.0,508005.0,,,619929.0,677573.0,,,,,,,,,,1091.0,,,1091.0,1091.0,,,,,,,SYNNEX CORP,,,,,6211.0,,,,,,,,,,,,,,,,,,,,,
1,19940000.0,6611000.0,,,,12527000.0,,,,,318833,,,,,,,,,,,2006-04-10,5389000.0,HTML,50267000.0,5389000.0,,,26678000.0,79160000.0,144000.0,,,,,,,5389000.0,5389000.0,50267000.0,,,,,,,,,,,TEAM INC,,,,,802000.0,,,,,,,,,,,,,,,,,,,,,
2,1564000.0,12518000.0,,980000.0,,14065000.0,,,,,105132,,,,,,,,,,,2006-04-10,10714000.0,HTML,53571000.0,10714000.0,,,46671000.0,114397000.0,,,,,,,,10714000.0,10714000.0,53571000.0,,,,,,,,,,,WD 40 CO,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4655313.0,2558488.0,,,,2096825.0,,,,,1095266,,,,,,,,,,,2006-04-10,,HTML,15316156.0,4655313.0,,,1003577.0,15316156.0,,,,,,,,,,,,,,,,,,,,,WORKSTREAM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,426669.0,321047.0,,,,,,,,,108516,,,,,,,,,,,2006-04-10,142409.0,HTML,245000.0,142409.0,,,569078.0,,6292.0,,,,,,,142409.0,142409.0,245000.0,,,,,,,,,,,WORTHINGTON INDUSTRIES INC,,,,,105622.0,,,,,,,,,,,,,,,,,,,,,
5,7808.0,7475.0,,,,,,,,,1311835,,,,,,,,,,,2006-04-11,1273.0,HTML,380932.0,1273.0,,,108434.0,517608.0,7860.0,,,,,,,1273.0,1273.0,380932.0,,,,,,,,,,,AAC Group Holding Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7808.0,7475.0,,,,,,,,,1168468,,,,,,,,,,,2006-04-11,1273.0,HTML,380932.0,1273.0,,,108434.0,517608.0,7860.0,,,,,,,1273.0,1273.0,380932.0,,,,,,,,,,,AMERICAN ACHIEVEMENT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
