,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
0,,,,,,,,,,,765878,,,,,,,,,,,1994-07-14,,TEXT,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,DOLLAR FINANCE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69743.0,32236.0,,,,,,,,,30927,,,,,,,,,,,1994-07-14,2430.0,TEXT,20689.0,2430.0,,,78375.0,1778659.0,2427.0,,,,,,,2430.0,2430.0,20689.0,,,,,,,,,,,EAGLE PICHER INDUSTRIES INC,,,,,37507.0,,,,,,,,,,,,,,,,,,,,,
2,324157.0,2460.0,,,140814.0,180883.0,,,,,31348,,,,,,,,,,,1994-07-12,2495.0,TEXT,310679.0,2495.0,,,384186.0,,,,,,,,,2495.0,2495.0,310679.0,,,,,,,,,,,ECHLIN INC,9869.0,9869.0,9869.0,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,718482,,,,,,,,,,,1994-07-14,,TEXT,1354159.0,,,,,1354159.0,,,,,,,,,,,,,,,,,,,,,EDWARDS A G INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,230651.0,54916.0,,,,,,,,,34616,,,,,,,,,,,1994-07-14,198383.0,TEXT,459116.0,198383.0,,,799816.0,1873542.0,,,,,,,,198383.0,198383.0,459116.0,,,,,,,,,,,FARMLAND INDUSTRIES INC,,,,,175735.0,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,39368,,,,,,,,,,,1994-07-14,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,FULLER H B CO,,,,,,,,,,,,,,,,,,,,,,,,,,
6,83368.0,,,,,,,,,,723371,,,,,,,,,,,1994-07-14,700.0,TEXT,,700.0,,,99068.0,,,,,,,,,700.0,700.0,,,,,,,,,,,,HARTMARX CORP/DE,,,,,,,,,,,,,,,,,,,,,,,,,,
7,813575.0,388779.0,,,,424796.0,,,,,47129,,,,,,,,,,,1994-07-14,,TEXT,,813575.0,,,813575.0,,,,,,,,,,,,,,,,,,,,,,HERTZ CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,729790.0,322706.0,,,,407084.0,,,,,47129,,,,,,,,,,,1994-07-14,,TEXT,,729790.0,,,729790.0,,,,,,,,,,,,,,,,,,,,,,HERTZ CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,36561.0,17924.0,,,,18637.0,,,,,357294,,,,,,,,,,,1994-07-14,,TEXT,365264.0,36561.0,,,36561.0,365264.0,,,,,,,,,,,,,,,,,,,,,HOVNANIAN ENTERPRISES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1961.0,1961.0,,,,,,,,,35590,,,,,,,,,,,1994-07-15,,TEXT,,1961.0,,,1961.0,,,,,,,,,,,,,,,,,,,,,,ORION PICTURES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21040.0,11427.0,,,,9613.0,,,,,76321,,,,,,,,,,,1994-07-15,,TEXT,,21040.0,,,25128.0,,2711.0,,,,,,,,,,,,,,,,,,,,PARKER DRILLING CO /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2403.0,26214.0,,,,17625.0,,,,14819.0,83679,,,,,,,,,,,1994-07-15,1307.0,TEXT,41919.0,1307.0,,,64689.0,,,,,,,,,1307.0,5391.0,41919.0,,,,,,,,,,,RHODES INC,5391.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,80607000.0,65618000.0,,,,,,,,,87565,,,,,,,,,,,1994-07-14,33000.0,TEXT,23129000.0,33000.0,,,80640000.0,,26458000.0,,,,,,,33000.0,33000.0,23129000.0,,,,,,,,,,,SCHULMAN A INC,7100000.0,7100000.0,,,14989000.0,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,92521,,,,,,,,,,,1994-07-15,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTHWESTERN PUBLIC SERVICE CO,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.0,1389297.0,,,,,,,,,740693,,,,,,,,,,,1994-07-15,2094897.0,TEXT,10436064.0,2094897.0,,,11660767.0,,,,,,,,,2094897.0,2094897.0,10436064.0,,,,,,,,,,,TCBY ENTERPRISES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,663.0,663.0,,,,,,,,,97476,,,,,,,,,,,1994-07-15,222.0,TEXT,688.0,222.0,,,2308.0,,,,,,,,,,,688.0,,,,,,,,,,,TEXAS INSTRUMENTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13990.0,13990.0,,,,,,,,,98559,,,,,,,,,,,1994-07-15,1078.0,TEXT,20693.0,1078.0,,,29451.0,,150.0,,,,,,,1078.0,1078.0,20693.0,,,,,,,,,,,TOKHEIM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,40629.0,17821.0,,,,22808.0,,,,,105076,,,,,,,,,,,1994-07-13,509.0,TEXT,97101.0,509.0,,,41956.0,97101.0,,,,,,,,509.0,509.0,,,,,,,,,,,,WAUSAU PAPER MILLS CO,,,,,,,,,,,,,,,,,,,,,,,,,,
9,37940.0,9511.0,,,,,,,,,793074,,,,,,,,,,,1994-02-14,4672.0,TEXT,,4672.0,,,51986.0,,5090.0,,,,,,,4672.0,,,,,,,,,,,,,WERNER ENTERPRISES INC,,,,,28429.0,,,,,,,,,,,,,,,,,,,,,
0,9411.0,,,,,,,,,,278130,,,,,,,,,,,1994-07-08,24639.0,TEXT,145308.0,24639.0,,,105000.0,,24731.0,,,,,,,,,145308.0,,,,,,,,,,,PIER 1 IMPORTS INC/DE,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84224.0,,,,84224.0,,,,,,78716,,,,,,,,,,,1994-07-14,29131.0,TEXT,65751.0,28219.0,,,345850.0,,,,,,,,,912.0,912.0,65751.0,,,,,,,,,,,PIONEER HI BRED INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,28219.0,,,,,,
2,2403.0,26214.0,,,,17625.0,,,,14819.0,83679,,,,,,,,,,,1994-07-15,1307.0,TEXT,41919.0,1307.0,,,64689.0,,,,,,,,,1307.0,5391.0,41919.0,,,,,,,,,,,RHODES INC,5391.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,92521,,,,,,,,,,,1994-07-15,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTHWESTERN PUBLIC SERVICE CO,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.0,1389297.0,,,,,,,,,740693,,,,,,,,,,,1994-07-15,2094897.0,TEXT,10436064.0,2094897.0,,,11660767.0,,,,,,,,,2094897.0,2094897.0,10436064.0,,,,,,,,,,,TCBY ENTERPRISES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,807707,,,,,,,,,,,1994-07-15,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,AUDIOVOX CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
6,308925.0,67397.0,,,,241528.0,,,,,10427,,,,,,,,,,,1994-07-19,14710.0,TEXT,322127.0,14710.0,,,323635.0,1631856.0,124150.0,,,,,,,14710.0,14710.0,322127.0,,,,,,,,,,,BAUSCH & LOMB INC,308314.0,308314.0,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,320431,,,,,,,,,,,1994-07-18,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED GROCERS OF CALIFORNIA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
8,15292.0,15292.0,,,,,,,,,19704,,,,,,,,,,,1994-07-08,13761.0,TEXT,39551.0,13761.0,,,54058.0,,,,,,,,,13761.0,13761.0,39551.0,,,,,,,,,,,CHERRY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12331.0,7440.0,,,,4891.0,,,,,791269,,,,,,,,,,,1994-07-18,4891.0,TEXT,7361.0,3781.0,,,17222.0,37848.0,3606.0,,,,,,,1110.0,1110.0,7361.0,,,,,,,,,,,CHRYSLER CORP /DE,,,,,,,,,,,,,,,,,,,,3781.0,,,,,,
0,79133.0,79133.0,,,,,,,,,275605,,,,,,,,,,,1994-07-01,5651.0,TEXT,234378.0,5651.0,,,130290.0,,,,,,,,15852.0,5651.0,5651.0,234378.0,,,,169378.0,169378.0,,,,,,GENERAL HOST CORP,,,,,,,,,,,,,,,,,169378.0,,,,,,,,,
1,280749.0,206766.0,,,,73983.0,,,,3757.0,61425,,,,,,,,,,,1994-07-01,35286.0,TEXT,69844.0,35286.0,,,340555.0,,,,,,,,,35286.0,35286.0,69844.0,,,,,,,,,,,GIANT FOOD INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,800042,,,,,,,,,,,1994-06-14,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,HARNISCHFEGER INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,198027.0,198027.0,,,,,,,,,841289,,,,,,,,,,,1994-06-28,31274.0,TEXT,611349.0,31274.0,,,399901.0,,,,,,,,,,,611349.0,,,,,,,,,,,RITE AID CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,291619.0,254365.0,,,,37254.0,,,,,763043,,,,,,,,,,,1994-06-28,7230.0,TEXT,120357.0,7230.0,,,298849.0,,54510.0,,,,,,,7230.0,7230.0,120357.0,,,,,,,,,,,UNIVAR CORP,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,49146,,,,,,,,,,,1994-07-05,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,BASSETT FURNITURE INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,12879000.0,12879000.0,,,,,,,,,918040,,,,,,,,,,,1994-06-28,1610000.0,TEXT,,1610000.0,,,28628000.0,,,,,,,,,1610000.0,1610000.0,,,,,,,,,,,,CORE INDUSTRIES INC,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
7,4415.0,33385.0,,,,,,,,,832922,,,,,,,,,,,1994-07-05,3977.0,TEXT,16265.0,3977.0,,,73092.0,,,13280.0,,,,,,3977.0,3977.0,16265.0,,,,,,,,,,,DRUG EMPORIUM INC,,,,,,,,,,16265.0,,,,,,,,,,,,,,,,
8,79133.0,79133.0,,,,,,,,,28385,,,,,,,,,,,1994-07-01,5651.0,TEXT,234378.0,5651.0,,,130290.0,,,,,,,,15852.0,5651.0,5651.0,234378.0,,,,169378.0,169378.0,,,,,,GENERAL HOST CORP,,,,,,,,,,,,,,,,,169378.0,,,,,,,,,
9,,,,,,,,,,,922360,,,,,,,,,,,1994-06-29,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,SHONEYS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,70961.0,63851.0,,,,,,,,,12707,,,,,,,,,,,1994-07-13,6633.0,TEXT,6633.0,6633.0,,,162688.0,315174.0,,,,,,,,6633.0,6633.0,6633.0,,,,,,,,,,,BLOUNT INC,,,,,7110.0,,,,,,,,,,,,,,,,,,,,,
1,47351.0,13616.0,,,,,,,3407.0,45045.0,919628,,,,,,,,,,,1994-07-07,17433.0,TEXT,15222.0,2500.0,,,62284.0,,16765.0,,,,,,,14933.0,11526.0,15222.0,,,,,,,,,,,CKE RESTAURANTS INC,,,,,33735.0,,,,,,,,,,,,,,,2500.0,,,,,,
2,78555.0,78555.0,,,,,,,,,22444,25000.0,,,,,,,,,,1994-07-13,29539.0,TEXT,72201.0,25000.0,,,268010.0,,,,,,,,,4539.0,4539.0,72201.0,,,,,,,,,,,COMMERCIAL METALS CO,,,,,,,,,,,,,,,,,,,,25000.0,,,,,,
3,19575.0,19575.0,,,,,,,,,744106,,,,,,,,,,,1994-07-12,29513.0,TEXT,17646.0,22473.0,,,75111.0,5972.0,3136.0,,,,,,,7040.0,7040.0,17646.0,,,,,,,,,,,FEDDERS CORP /DE,,,,,,,,,,,,,,,,,,,,22473.0,,,,,,
4,306.1,,,,87.1,,,,,,40888,,,,,,,,,,,1994-07-13,10.5,TEXT,406.0,10.5,,,318.6,,,,,,,,,10.5,10.5,406.0,,,,,,,,,,,GENCORP INC,10.5,10.5,,,219.0,,,,,,,,,,,,,,,,,,,,,
5,516582.0,113935.0,,,,,,,,,826490,,,,,,,,,,,1994-07-08,,TEXT,1727553.0,516582.0,,,516582.0,,,,,,,,,,,1727553.0,,,,,,,,,,,HEALTHTRUST INC THE HOSPITAL CO,,,,,402647.0,,,,,,,,,,,,,,,,,,,,,
6,11457.0,11457.0,,,,,,,,,49146,,,,,,,,,,,1994-07-13,1057.0,TEXT,4033.0,1057.0,,,30229.0,40508.0,2047.0,,,,,,,1057.0,1057.0,4033.0,,,,,,,,,,,HUNT MANUFACTURING CO,,,,,,,,,,,,,,,,,,,,,,,,,,
7,219315.0,138446.0,,,,,,,,,51410,,,,,,,,,,,1994-07-13,3522.0,TEXT,188939.0,3522.0,,,285590.0,538305.0,,,,,,,,3522.0,3522.0,188939.0,,,,,,,,,,,INTERNATIONAL MULTIFOODS CORP,62753.0,62753.0,,,80869.0,,,,,,,,,,,,,,,,,,,,,
8,15673.0,,,,,,,,,,756764,,,,,,,,,,,1994-07-07,,TEXT,,15673.0,,,174120.0,,,,,,,,,,,,,,,,,,,,,,KING WORLD PRODUCTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4381.0,4381.0,,,,,,,,,751190,,,,,,,,,,,1994-07-13,4402.0,TEXT,14321.0,4402.0,,,70360.0,96440.0,,,,,,,,4402.0,4402.0,14321.0,,,,,,,,,,,MEASUREX CORP /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11457.0,11457.0,,,,,,,,,49146,,,,,,,,,,,1994-07-13,1057.0,TEXT,4033.0,1057.0,,,30229.0,40508.0,2047.0,,,,,,,1057.0,1057.0,4033.0,,,,,,,,,,,HUNT MANUFACTURING CO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,784.0,,,,,,,,,,857067,,,,,,,,,,,1994-07-14,,TEXT,4944.0,784.0,,,784.0,4944.0,,,,,,,,,,,,,,,,,,,,,INDUSTRIAL FUNDING CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32283.0,22855.0,,,,9428.0,,,,,51207,,,,,,,,,,,1994-07-08,484.0,TEXT,23495.0,484.0,,,30484.0,,,,,,,,,484.0,484.0,23495.0,,,,,,,,,,,INTERNATIONAL DAIRY QUEEN INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,219315.0,138446.0,,,,,,,,,51410,,,,,,,,,,,1994-07-13,3522.0,TEXT,188939.0,3522.0,,,285590.0,538305.0,,,,,,,,3522.0,3522.0,188939.0,,,,,,,,,,,INTERNATIONAL MULTIFOODS CORP,62753.0,62753.0,,,80869.0,,,,,,,,,,,,,,,,,,,,,
4,7095.0,7095.0,,,,,,,,,838224,,,,,,,,,,,1994-07-14,4505.0,TEXT,55692.0,4505.0,,,31768.0,,2969.0,,,,,,,4505.0,4505.0,55692.0,,,,,,,,,,,KETEMA INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30210.0,,,,,,,,,,793937,,,,,,,,,,,1994-07-14,,TEXT,,30210.0,,,53730.0,,,,,,,,,,,,,,,,,,,,,,LA GEAR INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1974.0,27735.0,,,,,,,,,59479,,,,,,,,,,,1994-07-14,11438.0,TEXT,31389.0,11438.0,,,48166.0,,,,,,,,,11438.0,11438.0,31389.0,,,,,,,,,,,LILLY INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,97394.0,,,,97394.0,,,,,,63754,,,,,,,,,,,1994-07-14,9693.0,TEXT,340244.0,9693.0,,,442909.0,886875.0,,,,,,,,9693.0,9693.0,340244.0,,,56713.0,56713.0,,,,,,,MCCORMICK & CO INC,180297.0,180297.0,,,,,,,,,,,,,,,,,,,,,,,,
8,84224.0,,,,84224.0,,,,,,78716,,,,,,,,,,,1994-07-14,29131.0,TEXT,65751.0,28219.0,,,345850.0,,,,,,,,,912.0,912.0,65751.0,,,,,,,,,,,PIONEER HI BRED INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,28219.0,,,,,,
9,80607000.0,65618000.0,,,,,,,,,87565,,,,,,,,,,,1994-07-14,33000.0,TEXT,23129000.0,33000.0,,,80640000.0,,26458000.0,,,,,,,33000.0,33000.0,23129000.0,,,,,,,,,,,SCHULMAN A INC,7100000.0,7100000.0,,,14989000.0,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,804742,,,,,,,,,,,1994-07-15,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,ALLWASTE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24038.0,3680.0,,,,1974.0,,,,,27425,,,,,,,,,,,1994-07-13,337.0,TEXT,16767.0,337.0,,,44133.0,,,,,,,,,4019.0,4019.0,16767.0,,,,,,,,,,,AMCAST INDUSTRIAL CORP,4019.0,4019.0,,,18384.0,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,861439,,,,,,,,,,,1994-01-14,,TEXT,1263665.0,340293.0,,,340293.0,,,,,,,,,,,1263665.0,,,,,,,,,,,AMERICAN MEDICAL HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,499.0,499.0,,,,,,,,,725349,,,,,,,,,,,1994-07-15,,TEXT,8953998.0,499.0,,,499.0,8953998.0,,,,,,,,,,,,,,,,,,,,,AMERICAN SOUTHWEST FINANCE CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5454.0,5450.0,,,,,,,,,811119,,,,,,,,,,,1994-07-15,2281.0,TEXT,467337.0,2281.0,,,42293.0,625932.0,11744.0,,,,,,,2281.0,2281.0,467337.0,,,,,,,,,,,AMERICOLD CORP /OR/,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
5,53314.0,,,,29809.0,,,,,,6955,,,,,,,,,,,1994-07-15,44735.0,TEXT,64700.0,15250.0,,,118931.0,,,,,,,,,29485.0,29485.0,64700.0,,,,,,,,,,,APPLIED POWER INC,,,,,23505.0,,,,,,,,,,,,,,,15250.0,,,,,,
6,352843.0,312664.0,,,,,,,,,764478,,,,,,,,,,,1994-07-11,9003.0,TEXT,208711.0,9003.0,,,448743.0,,,,,,,,,9003.0,9003.0,208711.0,,,,,,,,,,,BEST BUY CO INC,32500.0,32500.0,32500.0,,40179.0,,,,,,,,,,,,,,,,,,,,,
7,57242.0,43952.0,,,,,,,,,12180,,,,,,,,,,,1994-07-15,2038.0,TEXT,37624.0,2038.0,,,59280.0,105042.0,,,,,,,,2038.0,2038.0,37624.0,,,,,,,,,,,BINKS MANUFACTURING CO,,,,,13290.0,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,320431,,,,,,,,,,,1994-07-18,,BAD_URL,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED GROCERS OF CALIFORNIA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
