,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
5,18743000.0,11259000.0,,,,7484000.0,,,,25000.0,1032067,,,,,,,,,,,2005-01-07,590000.0,HTML,1354000.0,590000.0,,,42920000.0,2408000.0,,,,,,,,590000.0,590000.0,1354000.0,,,,,,,,,,,MEADE INSTRUMENTS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
6,21687445.0,21687445.0,,,,,,,,,718074,,,,,,,,,,,2005-01-07,,HTML,40625146.0,21687445.0,,,29260748.0,40625146.0,,,,,,,,,,,,,,,,,,,,,NU HORIZONS ELECTRONICS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3154.0,25961.0,,,,8160.0,,,,,739608,,,,,,,,,,,2005-01-07,1009.0,HTML,79527.0,1009.0,,,40832.0,171589.0,,,,,,,,1009.0,1009.0,79527.0,,,,,,,,,,,PENFORD CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,56153.0,56153.0,,,,,,,,,84290,,,,,,,,,,,2005-01-07,7851.0,HTML,181675.0,7851.0,,,165694.0,,83746.0,,,,,,,7851.0,7851.0,181675.0,,,,,,,,,,,ROBBINS & MYERS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1048750.0,1005303.0,,,,43447.0,,,,,785815,,,,,,,,,,,2005-01-07,969688.0,HTML,1561086.0,969688.0,,,3407780.0,,,,,,,,,969688.0,969688.0,1561086.0,,,,,,,,,,,ROCKY MOUNTAIN CHOCOLATE FACTORY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,66382,,,,,,,,,,,2005-01-05,,HTML,,,,,,,,,,,,,,,,,,,,,,,,,,,MILLER HERMAN INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105483.0,,,,96595.0,,,,,,75288,,,,,,,,,,,2005-01-05,7097.0,HTML,315608.0,6973.0,,,29602.0,,13665.0,,,,,,,124.0,124.0,315608.0,,,,,,,,,,,OXFORD INDUSTRIES INC,,,,,8888.0,,,,,,,,,,,,,,,6973.0,,,,,,
2,1808.9,1343.0,,,,,,,,,835541,,,,,,,,,,,2005-01-05,21.2,HTML,1215.0,21.2,,,2003.0,3295.0,77.0,,,,,,,,,1215.0,,,,,,,,,,,SOLECTRON CORP,,,,,465.9,,,,,,,,,,,,,,,21.2,,,,,,
3,180.2,180.2,,,,,,,,,1050825,,,,,,,,,,,2005-01-05,66.5,HTML,258.6,66.5,,,605.4,1145.0,42.7,,,,,,,,,258.6,,,,,,,,,,,STEELCASE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,286706.0,181287.0,,,,,,,,,1144215,,,,,,,,,,,2005-01-06,14171.0,HTML,372371.0,13400.0,,,365465.0,,95392.0,,,,,,,771.0,771.0,372371.0,,,,,,,,,,,ACUITY BRANDS INC,,,,,105419.0,,,,,,,,,,,,,,,13400.0,,,,,,
5,6006.0,5150.0,,,,856.0,,,,,764478,,,,,,,,,,,2005-01-06,365.0,HTML,478.0,365.0,,,6892.0,292.0,,,,,,,,365.0,365.0,478.0,,,,,,,,,,,BEST BUY CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,800948.0,607771.0,,,,,,,,,718916,,,,,,,,,,,2005-01-06,1180.0,HTML,132578.0,1180.0,,,814538.0,,,,,,,,132578.0,1180.0,827.0,,,,,,,,,,,,BURLINGTON COAT FACTORY WAREHOUSE CORP,,,,,193177.0,,,,,,,,,,,,,,,,,,,,,
7,22497736.0,12118414.0,,,,91927.0,,,,,883943,,,,,,,,,,,2005-01-06,,HTML,,22497736.0,,,28755295.0,,,,,,,,,,,,,,,,,,,,,,CHRISTOPHER & BANKS CORP,,,,,10287395.0,,,,,,,,,,,,,,,,,,,,,
8,42011.0,33415.0,,,,,,,,,746782,,,,,,,,,,,2005-01-06,,HTML,,42011.0,,,42011.0,,,,,,,,,,,,,,,,,,,,,,COGNOS INC,,,,,8596.0,,,,,,,,,,,,,,,,,,,,,
9,2388.0,1161.0,,,,,,,,,23217,,,,,,,,,,,2005-01-06,792.5,HTML,4189.0,26.1,,,3651.0,9341.0,1101.0,,,,,,,766.4,766.4,4189.0,,,,,,,,,,,CONAGRA FOODS INC /DE/,,,,,1227.0,,,,,,,,,,,,,,,26.1,,,,,,
0,33789.0,8091.0,,,,25698.0,,,,9298.0,868611,,,,,,,,,,,2005-01-07,22334.0,HTML,49586.0,22334.0,,,65236.0,,18542.0,,,,,,20648.0,22334.0,22334.0,49586.0,,,,,,,,,,,SONIC CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11344.0,112545.0,,,,,,,,,97472,,,,,,,,,,,2005-01-07,694.0,HTML,605195.0,694.0,,,200260.0,,,,,,,,,694.0,694.0,605195.0,,,718097.0,718097.0,,,,,,,TEXAS INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9246.0,3034.0,,,,,,,,,949956,,,,,,,,,,,2005-01-07,,HTML,49554.0,9246.0,,,49554.0,49554.0,,,,,,,,,,,,,,,,,,,,,VERITY INC \DE\,,,,,6212.0,,,,,,,,,,,,,,,,,,,,,
3,1381940.0,733112.0,,,,,,,,,1134538,,,,,,,,,,,2005-01-10,38490.0,HTML,1508.0,26765.0,,,4766705.0,1280964.0,697344.0,,,,,,,11725.0,11725.0,1508.0,,,,,,,,,,,ACCENTURE LTD,,,,,648828.0,,,,,,,,,,,,,,26765.0,26765.0,,,,,,
4,1381940.0,733112.0,,,,,,,,,1143908,,,,,,,,,,,2005-01-10,38490.0,HTML,1508.0,26765.0,,,4766705.0,1280964.0,697344.0,,,,,,,11725.0,11725.0,1508.0,,,,,,,,,,,ACCENTURE SCA,,,,,648828.0,,,,,,,,,,,,,,26765.0,26765.0,,,,,,
5,1371.0,1371.0,,,,,,,,,3545,,,,,,,,,,,2005-01-10,3315.0,HTML,93896.0,3315.0,,,9200.0,93896.0,,,,,,,,3315.0,3315.0,,,,,,,,,,,,ALICO INC,3315.0,3315.0,,,,,,,,,,,,,,,,,,,,,,,,
6,7133.0,7133.0,,,,,,,,,704415,,,,,,,,,,,2005-01-10,71109.0,HTML,25540.0,71109.0,,,78242.0,,6356.0,,,,,,,71109.0,71109.0,25540.0,,,,,,,,,,,AMERICAN HEALTHWAYS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,179.0,2444.0,,,,2548.0,,,,,1275187,,,,,,,,,,,2005-01-10,160.0,HTML,3020.0,160.0,,,5493.0,8513.0,,,,,,,,160.0,160.0,3020.0,,,,,,,,,,,ANGIODYNAMICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2794.0,41290.0,,,,49435.0,,,,,929887,,,,,,,,,,,2005-01-10,4179.0,HTML,518457.0,4179.0,,,490350.0,520570.0,2113.0,,,,,,,4179.0,4179.0,,,,,,,,,,,,APOLLO GROUP INC,,,,,19472.0,,,,,,,,,,,,,,,,,,,,,
9,35259.0,18412.0,,,,16847.0,,,,,886046,,,,,,,,,,,2005-01-10,3027.0,TEXT,,3027.0,,,89182.0,,,,,,,,,3027.0,3027.0,0.0,,,,,,,,,,,ARROW INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1449484.0,318070.0,,,,1131414.0,,,,,1059677,,,,,,,,,,,2005-01-03,231226.0,HTML,2777340.0,231226.0,,,1758653.0,2777340.0,,,,,,,,231226.0,231226.0,,,,,,,,,,,,ADVANCED BIO/CHEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,972512.0,80437.0,,,,892075.0,,,,,1059677,,,,,,,,,,,2005-01-03,228320.0,HTML,4829995.0,228320.0,,,3711308.0,4829995.0,,,,,,,,228320.0,228320.0,,,,,,,,,,,,ADVANCED BIO/CHEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,934158.0,80437.0,,,,853721.0,,,,,1059677,,,,,,,,,,,2005-01-03,157916.0,HTML,4772584.0,157916.0,,,3553897.0,4772584.0,,,,,,,,157916.0,157916.0,,,,,,,,,,,,ADVANCED BIO/CHEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6569.0,,,,,,,,,,1141240,,,,,,,,,,,2005-01-03,366.0,HTML,2928.0,366.0,,,14479.0,17773.0,,,,,,,,366.0,366.0,2928.0,,,,,,,,,,,LIQUIDMETAL TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,381975.0,378238.0,,3737.0,,,,,,,1012569,,,,,,,,,,,2005-01-10,33220.0,HTML,1122370.0,33220.0,,,543465.0,,10.0,,,,,,,33220.0,33220.0,1122370.0,,,,,,,,,,,"Energy Transfer Partners, L.P.",,,,,,,,,,,,,,,,,,,,,,,,,,
1,19903.0,,,,,,,,,,1013237,,,,,,,,,,,2005-01-10,,HTML,61011.0,19903.0,,,53340.0,69348.0,8337.0,,,,,,,,,,,,,,,,,,,,FACTSET RESEARCH SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29887.0,17177.0,,,,,,,,,713002,,,,,,,,,,,2005-01-10,4092.0,HTML,142527.0,4092.0,,,97139.0,146453.0,3926.0,,,,,,,4092.0,4092.0,,,,,,,,,,,,FLOW INTERNATIONAL CORP,,,,,12710.0,,,,,,,,,,,,,,,,,,,,,
3,177448.0,,,,,,,,,,923120,,,,,,,,,,,2005-01-10,,HTML,,177448.0,,,177448.0,,,,,,,,,,,,,,,,,,,,,,GREENBRIER COMPANIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,46510.0,15434.0,,,31076.0,,,,,,916789,,,,,,,,,,,2005-01-10,10000.0,HTML,270000.0,10000.0,,,190358.0,460358.0,,,,,,,,10000.0,10000.0,270000.0,,,,,,,,,,,HELEN OF TROY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3105927.0,3105927.0,,,,,,,,,935007,,,,,,,,,,,2005-01-10,,HTML,38000000.0,3105927.0,,,22503820.0,67787826.0,2275875.0,,,,,,,,,38000000.0,,,,,,,,,,,HORIZON HEALTH CORP /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1162625.0,,,,,,,,,,82473,,,,,,,,,,,2005-01-10,,HTML,28173864.0,1162625.0,,,1162625.0,28173864.0,,,,,,,,,,,,,,,,,,,,,INNSUITES HOSPITALITY TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13994.0,13994.0,,,,,,,,,764244,,,,,,,,,,,2005-01-10,400.0,HTML,10035.0,400.0,,,14394.0,,271.0,,,,,,,400.0,400.0,10035.0,,,,,,,,,,,INTERVOICE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,627.2,102.1,,,,525.1,,,,,737874,,,,,,,,,,,2005-01-10,36.8,HTML,1129.0,36.8,,,45.8,2535.0,557.3,,,,,,,36.8,36.8,1129.0,,,,,,,,,,,LAIDLAW INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21963.0,2996.0,,,,18967.0,,,6.0,,1085776,,,,,,,,,,,2005-01-10,6.0,HTML,55448.0,6.0,,,27312.0,57864.0,2416.0,,,,,,,6.0,,,,,,,,,,,,,LIBERATE TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15317.0,6.0,,,,,,,,,836157,,,,,,,,,,,2005-01-10,,TEXT,27058.0,15317.0,,,24811.0,27115.0,57.0,,,,,,,,,,,,,,,,,,,,LINDSAY MANUFACTURING CO,,,,,15311.0,,,,,,,,,,,,,,,,,,,,,
1,28377.0,7932.0,,,,,,,,,908440,,,,,,,,,,,2005-01-10,,HTML,1841.0,28377.0,,,70507.0,186907.0,323.0,,,,,,1841.0,,,,,,,,,,,,,,MANUGISTICS GROUP INC,,,,,20445.0,,,,,,,,,,,,,,,,,,,,,
2,24905.0,24455.0,,,,,,,,,755003,,,,,,,,,,,2005-01-10,36944.0,HTML,7000.0,36944.0,,,40866.0,16303.0,,,,,,,,36944.0,36944.0,7000.0,,,,,,,,,,,MATERIAL SCIENCES CORP,,,,,450.0,,,,,,,,,,,,,,,,,,,,,
3,6.0,373.0,,,,1792.0,,,,,1110783,,,,,,,,,,,2005-01-10,239.0,TEXT,1070.0,239.0,,,2404.0,,,,,,,,,,,1070.0,,,,,,,,,,,MONSANTO CO /NEW/,,,,,,,,,,,,,,,,,,,,239.0,,,,,,
