,DATE,CIK,ELEMENTYPE,TEXT
9,1997-04-22,63814,TEXT,
0,1997-04-18,711210,TEXT,
1,1997-04-18,711210,TEXT,
2,1997-04-18,711210,TEXT,
3,1997-04-18,711210,TEXT,
4,1997-04-18,711210,TEXT,
5,1997-04-18,711210,TEXT,
6,1997-04-14,840068,TEXT,
7,1997-04-18,319256,TEXT,
8,1997-04-18,730564,TEXT,
9,1997-04-18,97476,TEXT,
0,1997-04-14,811917,TEXT,
1,1997-04-14,926050,FAILED,
2,1997-04-14,835541,TEXT,
3,1997-04-14,704328,TEXT,
4,1997-04-14,868611,TEXT,
5,1997-04-14,92521,TEXT,
6,1997-04-14,949301,TEXT,
7,1997-04-14,874038,TEXT,
8,1997-04-14,318833,TEXT,
9,1997-04-14,876968,TEXT,
0,1997-04-15,715073,TEXT,
1,1997-04-16,1002518,TEXT,
2,1997-04-16,18934,TEXT,
3,1997-04-16,853733,TEXT,
4,1997-04-16,1029294,TEXT,
5,1997-04-16,934798,TEXT,
6,1997-04-16,934799,TEXT,
7,1997-04-16,75448,TEXT,
8,1997-04-16,87009,TEXT,
9,1997-04-16,87009,TEXT,
0,1997-04-16,87009,TEXT,
1,1997-04-16,797465,TEXT,
2,1997-04-17,354655,TEXT,
3,1997-04-17,51939,TEXT,
4,1997-04-17,313616,TEXT,
5,1997-04-17,854709,TEXT,
6,1997-04-17,889409,TEXT,
7,1997-04-17,43410,TEXT,
8,1997-04-17,811081,TEXT,
9,1997-04-17,46709,TEXT,
0,1997-04-15,1007507,TEXT,
1,1997-04-15,1007783,TEXT,
2,1997-04-15,1003078,TEXT,
3,1997-04-15,918580,TEXT,
4,1997-04-15,225759,FAILED,
5,1997-04-15,729213,TEXT,
6,1997-04-15,840068,TEXT,
7,1997-04-15,922204,TEXT,
8,1997-04-15,85417,TEXT,
9,1997-04-15,68270,TEXT,
0,1997-04-14,812310,TEXT,
1,1997-04-14,806388,TEXT,
2,1997-04-14,320187,TEXT,
3,1997-04-14,700720,TEXT,
4,1997-04-14,312155,TEXT,
5,1997-04-14,797313,TEXT,
6,1997-04-14,892058,TEXT,
7,1997-04-14,756428,TEXT,
8,1997-04-14,352723,TEXT,
9,1997-04-14,724136,TEXT,
0,1997-04-24,902270,TEXT,
1,1997-04-24,702259,TEXT,
2,1997-04-24,850460,TEXT,
3,1997-04-24,704503,TEXT,
4,1997-04-24,33325,TEXT,
5,1997-04-24,949337,TEXT,
6,1997-04-24,42542,TEXT,
7,1997-04-24,790929,TEXT,
8,1997-04-22,916075,TEXT,
9,1997-04-24,60731,TEXT,
0,1997-04-21,932091,TEXT,
1,1997-04-21,932092,TEXT,
2,1997-04-21,844143,TEXT,
3,1997-04-21,791348,TEXT,
4,1997-04-21,812805,TEXT,
5,1997-04-21,847414,TEXT,
6,1997-04-21,861880,TEXT,
7,1997-04-21,864890,TEXT,
8,1997-04-21,801873,TEXT,
9,1997-04-21,1009675,TEXT,
0,1997-04-22,931782,TEXT,
1,1997-04-22,66740,TEXT,
2,1997-04-22,888491,TEXT,
3,1997-04-22,275858,TEXT,
4,1997-04-22,75042,TEXT,
5,1997-04-22,1021723,TEXT,
6,1997-04-22,79225,TEXT,
7,1997-04-22,718449,TEXT,
8,1997-04-23,1013462,TEXT,
9,1997-04-23,793595,TEXT,
0,1997-04-23,887149,TEXT,
1,1997-02-14,929546,TEXT,
2,1997-04-23,772465,TEXT,
3,1997-04-23,40834,TEXT,
4,1997-04-23,808918,TEXT,
5,1997-04-23,862480,TEXT,
6,1997-04-23,916075,TEXT,
7,1997-04-23,717588,TEXT,
8,1997-04-23,64674,TEXT,
9,1997-04-23,816955,TEXT,
0,1997-04-25,55772,TEXT,
1,1997-04-25,28626,TEXT,
2,1997-04-25,100307,TEXT,
3,1997-04-25,1029500,TEXT,
4,1997-04-25,764542,TEXT,
5,1997-04-25,909298,TEXT,
6,1997-04-25,788951,TEXT,
7,1997-04-25,878788,FAILED,
8,1997-04-25,878788,FAILED,
9,1997-04-25,878788,FAILED,
0,1997-04-25,840467,TEXT,
1,1997-04-25,1011174,TEXT,
2,1997-04-25,353650,TEXT,
3,1997-04-25,17294,TEXT,
4,1997-04-25,887763,TEXT,
5,1997-04-25,811615,TEXT,
6,1997-04-25,828744,TEXT,
7,1997-04-25,850421,TEXT,
8,1997-04-25,795280,TEXT,
9,1997-04-25,881975,TEXT,
0,1997-04-21,869231,TEXT,
1,1997-04-21,923144,TEXT,
2,1997-04-21,88255,FAILED,
3,1997-04-21,32272,TEXT,
4,1997-04-21,1023516,TEXT,
5,1997-04-21,737203,TEXT,
6,1997-04-21,107681,TEXT,
7,1997-04-22,26058,TEXT,
8,1997-04-22,30305,TEXT,
9,1997-04-22,798354,TEXT,
0,1997-04-25,764765,TEXT,
1,1997-04-25,796838,TEXT,
2,1997-04-25,764960,TEXT,
3,1997-04-25,230463,TEXT,
4,1997-04-25,725014,TEXT,
5,1997-04-25,314423,TEXT,
6,1997-04-25,894864,TEXT,
7,1997-04-25,88000,TEXT,
8,1997-04-25,934550,TEXT,
9,1997-04-25,82628,TEXT,
0,1997-04-15,12779,TEXT,
1,1997-04-15,717216,TEXT,
2,1997-04-15,794927,TEXT,
3,1997-04-15,721447,TEXT,
4,1997-04-15,320431,TEXT,
5,1997-04-15,942138,TEXT,
6,1997-04-15,21239,TEXT,
7,1997-04-15,26093,TEXT,
8,1997-04-15,806850,TEXT,
9,1997-04-15,727008,TEXT,
0,1997-04-18,38851,TEXT,
1,1997-04-14,98559,TEXT,
2,1997-04-14,945837,TEXT,
3,1997-04-18,101594,TEXT,
4,1997-04-21,813621,TEXT,
5,1997-04-21,881106,TEXT,
6,1997-04-21,790360,TEXT,
7,1997-04-21,895693,TEXT,
8,1997-04-21,837330,TEXT,
9,1997-04-21,802492,TEXT,
0,1997-04-24,837339,TEXT,
1,1997-04-24,1012131,TEXT,
2,1997-04-24,906163,TEXT,
3,1997-04-24,879674,TEXT,
4,1997-04-24,3959,FAILED,
5,1997-04-24,814677,TEXT,
6,1997-04-24,81371,TEXT,
7,1997-04-24,811432,TEXT,
8,1997-04-24,84244,TEXT,
0,1997-04-28,914384,TEXT,
1,1997-04-28,28372,TEXT,
2,1997-04-28,949039,TEXT,
3,1997-04-28,350268,TEXT,
4,1997-04-28,311259,TEXT,
5,1997-04-28,276189,TEXT,
6,1997-04-28,833076,TEXT,
7,1997-04-28,715430,TEXT,
8,1997-04-28,802724,TEXT,
9,1997-04-28,901116,TEXT,
0,1997-04-24,278352,TEXT,
1,1997-04-24,102729,TEXT,
2,1997-04-24,740260,TEXT,
3,1997-04-25,918160,TEXT,
4,1997-04-25,819793,TEXT,
5,1997-04-25,4281,TEXT,
6,1997-04-25,745061,TEXT,
7,1997-04-25,776813,TEXT,
8,1997-04-25,921146,TEXT,
9,1997-04-25,911115,TEXT,
0,1997-04-28,66029,TEXT,
1,1997-04-28,922863,TEXT,
2,1997-04-28,72243,TEXT,
3,1997-04-28,811100,FAILED,
4,1997-04-28,929647,TEXT,
5,1997-04-28,815743,TEXT,
6,1997-04-28,1001916,TEXT,
7,1997-04-28,95574,TEXT,
8,1997-04-28,784932,TEXT,
9,1997-04-29,804104,TEXT,
0,1997-04-25,26172,FAILED,
1,1997-04-25,775995,TEXT,
2,1997-04-25,29905,TEXT,
3,1997-04-25,791963,TEXT,
4,1997-04-25,1007321,TEXT,
5,1997-04-25,912219,TEXT,
6,1997-04-25,700564,TEXT,
7,1997-04-25,882095,TEXT,
8,1997-04-25,785546,TEXT,
9,1997-04-25,54291,TEXT,
0,1997-04-30,12245,TEXT,
1,1997-04-30,13390,TEXT,
2,1997-04-30,771614,TEXT,
3,1997-04-30,870213,TEXT,
4,1997-04-30,775714,TEXT,
5,1997-04-30,722833,TEXT,
6,1997-04-30,740371,TEXT,
7,1997-04-30,18230,FAILED,
8,1997-04-30,854094,FAILED,
9,1997-04-30,1011067,TEXT,
0,1997-04-25,912499,TEXT,
1,1997-04-25,774214,TEXT,
2,1997-04-25,101829,TEXT,
3,1997-04-28,715428,TEXT,
4,1997-04-28,809875,TEXT,
5,1997-04-28,354521,TEXT,
6,1997-04-28,780590,TEXT,
7,1997-04-28,319687,TEXT,
8,1997-04-28,24741,TEXT,
9,1997-04-28,847322,TEXT,
0,1997-04-23,66496,FAILED,
1,1997-04-23,66895,TEXT,
2,1997-04-23,68361,TEXT,
3,1997-04-23,836106,TEXT,
4,1997-04-23,82329,TEXT,
5,1997-04-23,918577,TEXT,
6,1997-04-24,874759,TEXT,
7,1997-04-24,316402,TEXT,
8,1997-04-24,856250,TEXT,
9,1997-04-24,277948,FAILED,
0,1997-04-30,824590,TEXT,
1,1997-04-30,42682,TEXT,
2,1997-04-30,46738,TEXT,
3,1997-02-14,878594,TEXT,
4,1997-04-30,809365,TEXT,
5,1997-04-30,216228,TEXT,
6,1997-04-30,919226,TEXT,
7,1997-04-30,53456,TEXT,
8,1997-04-30,727742,TEXT,
9,1997-04-30,20,TEXT,
0,1997-04-29,904900,TEXT,
1,1997-04-29,770895,TEXT,
2,1997-04-29,713571,TEXT,
3,1997-04-29,763563,TEXT,
4,1997-04-29,752195,TEXT,
5,1997-04-29,891035,TEXT,
6,1997-04-29,832483,TEXT,
7,1997-04-29,942136,TEXT,
8,1997-04-29,1001250,TEXT,
9,1997-04-29,353943,TEXT,
0,1997-04-30,714154,TEXT,
1,1997-04-30,809765,TEXT,
2,1997-04-30,1010138,TEXT,
3,1997-04-30,895421,TEXT,
4,1997-04-30,28823,TEXT,
5,1997-04-30,29504,TEXT,
6,1997-04-30,29504,TEXT,
7,1997-04-30,722080,TEXT,
8,1997-04-30,773547,TEXT,
9,1997-04-30,940659,TEXT,
0,1997-02-13,933157,TEXT,
1,1997-04-29,742278,TEXT,
2,1997-04-29,86941,TEXT,
3,1997-04-29,95395,TEXT,
4,1997-04-29,833376,TEXT,
5,1997-04-29,787648,TEXT,
6,1997-04-29,357301,TEXT,
8,1997-04-29,102212,TEXT,
9,1997-04-29,1000459,TEXT,
0,1997-04-29,727737,TEXT,
1,1997-04-29,790362,TEXT,
2,1997-04-29,868263,TEXT,
3,1997-04-29,780053,TEXT,
4,1997-04-29,1017259,TEXT,
5,1997-04-29,935303,TEXT,
6,1997-04-29,202995,TEXT,
7,1997-04-29,829218,TEXT,
8,1997-04-29,83680,TEXT,
9,1997-04-29,899647,TEXT,
0,1997-05-01,921941,TEXT,
1,1997-05-01,774350,TEXT,
2,1997-05-01,932130,TEXT,
3,1997-05-01,69526,TEXT,
4,1997-05-01,69970,TEXT,
5,1997-05-01,905897,TEXT,
6,1997-05-01,912750,TEXT,
7,1997-05-01,793308,TEXT,
8,1997-05-01,71824,TEXT,
9,1997-05-01,878927,TEXT,
0,1997-04-29,896264,TEXT,
1,1997-04-29,107833,TEXT,
2,1997-04-29,916863,TEXT,
3,1997-04-30,819255,TEXT,
4,1997-04-30,819544,TEXT,
5,1997-04-30,7383,TEXT,
6,1997-04-30,1016168,TEXT,
7,1997-02-14,8670,TEXT,
8,1997-04-30,709335,FAILED,
9,1997-04-30,714655,TEXT,
0,1997-04-30,77227,TEXT,
1,1997-04-30,93469,TEXT,
2,1997-04-30,79716,TEXT,
3,1997-04-30,895810,TEXT,
4,1997-04-30,801529,TEXT,
5,1997-04-30,814139,TEXT,
6,1997-04-30,913883,TEXT,
7,1997-04-30,890547,TEXT,
8,1997-04-30,887921,TEXT,
9,1997-04-30,1000577,TEXT,
0,1997-04-30,916530,TEXT,
1,1997-04-30,914748,TEXT,
2,1997-04-30,923286,TEXT,
3,1997-04-30,797978,TEXT,
4,1997-04-30,820807,TEXT,
5,1997-04-30,865829,TEXT,
6,1997-04-30,729502,TEXT,
7,1997-04-30,1000181,FAILED,
8,1997-04-30,40779,TEXT,
9,1997-04-30,355811,TEXT,
0,1997-05-01,916802,TEXT,
1,1997-05-01,916802,TEXT,
2,1997-05-01,927472,TEXT,
3,1997-05-01,105006,TEXT,
4,1997-05-01,22709,TEXT,
5,1997-05-01,314890,TEXT,
6,1997-05-01,313968,TEXT,
7,1997-05-01,107819,TEXT,
8,1997-05-01,791908,BAD_URL,
9,1997-05-02,874388,TEXT,
0,1997-04-29,351116,TEXT,
1,1997-04-29,793421,TEXT,
2,1997-04-29,40987,TEXT,
3,1997-04-29,876889,TEXT,
4,1997-04-29,49754,TEXT,
5,1997-04-29,311099,TEXT,
6,1997-04-29,357108,TEXT,
7,1997-04-29,870228,TEXT,
8,1997-04-29,56978,TEXT,
9,1997-04-29,768899,TEXT,
0,1997-04-15,1029456,TEXT,
1,1997-04-15,356830,TEXT,
2,1997-04-15,723371,TEXT,
3,1997-04-15,47518,TEXT,
4,1997-04-15,731625,TEXT,
5,1997-04-15,736822,TEXT,
6,1997-04-15,859307,TEXT,
7,1997-04-15,1009416,TEXT,
8,1997-04-15,916758,TEXT,
9,1997-04-15,1027642,TEXT,
0,1997-05-01,14073,TEXT,
1,1997-05-01,764764,FAILED,
2,1997-05-01,793933,TEXT,
3,1997-05-01,1005407,TEXT,
4,1997-05-01,918581,TEXT,
5,1997-05-01,20520,TEXT,
6,1997-05-01,929455,TEXT,
7,1997-05-01,822422,FAILED,
8,1997-05-01,23019,TEXT,
9,1997-05-01,23778,TEXT,
0,1997-04-30,813347,TEXT,
1,1997-04-30,59558,TEXT,
2,1997-04-30,794172,TEXT,
3,1997-04-30,65350,TEXT,
4,1997-04-30,883946,TEXT,
5,1997-04-30,907658,TEXT,
6,1997-04-30,820474,TEXT,
7,1997-04-30,797977,TEXT,
8,1997-04-30,820806,TEXT,
9,1997-04-30,865828,TEXT,
0,1997-04-18,778171,FAILED,
1,1997-04-18,25657,TEXT,
2,1997-04-18,826227,TEXT,
3,1997-04-18,40675,TEXT,
4,1997-04-14,723371,TEXT,
5,1997-04-18,911565,TEXT,
6,1997-04-14,731625,TEXT,
7,1997-04-18,829499,TEXT,
8,1997-04-18,1007587,TEXT,
9,1997-04-18,89439,TEXT,
0,1997-05-01,24104,TEXT,
1,1997-05-01,26285,TEXT,
2,1997-05-01,26780,TEXT,
3,1997-05-01,28385,TEXT,
4,1997-05-01,854775,TEXT,
5,1997-05-01,935063,TEXT,
6,1997-05-01,936340,TEXT,
7,1997-05-01,105634,TEXT,
8,1997-05-01,314808,TEXT,
9,1997-05-01,884319,TEXT,
0,1997-05-01,873603,TEXT,
1,1997-05-01,35469,TEXT,
2,1997-05-01,895420,TEXT,
3,1997-05-01,37472,TEXT,
4,1997-05-01,885508,TEXT,
5,1997-05-01,884124,TEXT,
6,1997-05-01,812700,TEXT,
8,1997-05-01,1021113,TEXT,
9,1997-05-01,942317,TEXT,
0,1997-05-02,716823,TEXT,
1,1997-05-02,742170,TEXT,
2,1997-05-02,895419,TEXT,
3,1997-05-02,88128,FAILED,
4,1997-05-02,1026869,TEXT,
5,1997-05-02,867105,TEXT,
6,1997-05-02,811640,TEXT,
7,1997-05-02,859139,TEXT,
8,1997-05-02,879993,TEXT,
9,1997-05-02,721773,TEXT,
0,1997-05-01,89629,TEXT,
1,1997-05-01,90168,TEXT,
2,1997-02-14,203248,TEXT,
3,1997-05-01,824768,TEXT,
4,1997-04-14,70318,TEXT,
5,1997-05-01,1024124,TEXT,
6,1997-05-01,931148,TEXT,
7,1997-05-01,883945,TEXT,
8,1997-05-01,918252,TEXT,
9,1997-05-01,916802,TEXT,
0,1997-05-01,75234,TEXT,
1,1997-05-01,920760,TEXT,
2,1997-05-01,1007594,TEXT,
3,1997-05-01,949699,TEXT,
4,1997-05-01,78311,TEXT,
5,1997-05-01,78666,TEXT,
6,1997-05-01,202932,TEXT,
7,1997-05-01,912952,TEXT,
8,1997-05-01,719220,TEXT,
9,1997-05-01,719164,TEXT,
0,1997-05-02,1020167,TEXT,
1,1997-05-02,948975,TEXT,
2,1997-05-02,898172,TEXT,
3,1997-05-02,807877,TEXT,
4,1997-02-19,793595,TEXT,
5,1997-05-02,729330,TEXT,
7,1997-02-10,771996,TEXT,
8,1997-05-02,1009672,TEXT,
9,1997-05-02,786620,TEXT,
0,1997-05-01,766430,TEXT,
1,1997-05-01,1009480,TEXT,
2,1997-05-01,887433,TEXT,
3,1997-05-01,940332,TEXT,
4,1997-05-01,833890,TEXT,
5,1997-05-01,749872,TEXT,
6,1997-05-01,851478,TEXT,
7,1997-05-01,12707,TEXT,
