,DATE,CIK,ELEMENTYPE,TEXT
2,2000-04-14,736035,TEXT,
3,2000-04-14,745469,TEXT,
4,2000-04-14,68330,TEXT,
5,2000-04-14,1059582,FAILED,
6,2000-04-14,1007507,TEXT,
7,2000-04-14,811917,TEXT,
8,2000-04-14,70502,TEXT,
9,2000-04-14,70538,TEXT,
0,2000-05-01,1040660,TEXT,
1,2000-05-01,1039198,TEXT,
2,2000-05-01,746631,TEXT,
3,2000-05-01,746631,TEXT,
4,2000-05-01,746631,TEXT,
5,2000-05-01,898438,TEXT,
6,2000-05-01,899171,TEXT,
7,2000-05-01,37643,TEXT,
8,2000-05-01,38009,TEXT,
9,2000-05-01,893741,TEXT,
0,2000-05-01,45635,HTML,
1,2000-05-01,46709,TEXT,
2,2000-05-01,1018336,TEXT,
3,2000-05-01,20,TEXT,
4,2000-05-01,814250,TEXT,
5,2000-05-01,36270,HTML,
6,2000-05-01,216539,TEXT,
7,2000-05-01,726714,TEXT,
8,2000-05-01,912750,TEXT,
9,2000-05-01,764765,TEXT,
0,2000-05-03,72162,TEXT,
1,2000-05-03,793977,TEXT,
2,2000-05-03,1017484,TEXT,
3,2000-05-03,351935,TEXT,
4,2000-05-03,1003124,TEXT,
5,2000-05-03,1037975,TEXT,
6,2000-05-03,856072,TEXT,
7,2000-05-03,82811,TEXT,
8,2000-05-03,84271,TEXT,
9,2000-05-03,1066797,TEXT,
0,2000-05-03,102729,TEXT,
1,2000-05-03,102752,TEXT,
2,2000-05-04,715579,TEXT,
3,2000-05-04,1011977,TEXT,
4,2000-05-04,1011976,TEXT,
5,2000-05-04,351721,TEXT,
6,2000-05-04,801622,TEXT,
7,2000-05-04,917251,TEXT,
8,2000-05-04,902600,TEXT,
9,2000-05-04,1063697,TEXT,
0,2000-04-28,46189,TEXT,
1,2000-04-28,33656,TEXT,
2,2000-04-28,37634,TEXT,
3,2000-04-28,868267,TEXT,
4,2000-04-28,37996,TEXT,
5,2000-04-28,753308,TEXT,
6,2000-04-28,920771,TEXT,
7,2000-04-28,40987,TEXT,
8,2000-04-28,808918,TEXT,
9,2000-04-28,43196,TEXT,
0,2000-05-03,1042282,TEXT,
1,2000-05-03,894268,TEXT,
2,2000-05-03,1010235,TEXT,
3,2000-05-03,1037900,TEXT,
4,2000-05-03,745344,TEXT,
5,2000-05-03,864240,TEXT,
6,2000-05-03,787648,TEXT,
7,2000-05-03,98720,TEXT,
8,2000-05-03,1060390,TEXT,
9,2000-05-03,1061580,TEXT,
0,2000-05-02,10081,TEXT,
1,2000-05-02,12105,TEXT,
2,2000-05-02,834306,TEXT,
3,2000-05-02,832818,TEXT,
4,2000-05-02,858470,TEXT,
5,2000-05-02,1017022,TEXT,
6,2000-05-02,1068725,TEXT,
7,2000-05-02,23795,TEXT,
8,2000-05-02,24491,TEXT,
9,2000-05-02,809765,TEXT,
0,2000-05-03,922475,HTML,
1,2000-05-03,785956,TEXT,
2,2000-05-03,28626,HTML,
3,2000-05-03,891377,TEXT,
4,2000-05-03,60731,TEXT,
5,2000-05-03,63276,TEXT,
6,2000-05-03,1029500,TEXT,
7,2000-05-02,63814,TEXT,
8,2000-05-03,717423,TEXT,
9,2000-05-03,1025361,TEXT,
0,2000-04-28,1043382,TEXT,
1,2000-04-28,1070289,TEXT,
2,2000-04-28,99193,TEXT,
3,2000-04-28,899714,TEXT,
4,2000-04-28,101829,TEXT,
5,2000-04-28,716749,TEXT,
6,2000-05-01,1011290,TEXT,
7,2000-05-01,1097722,TEXT,
8,2000-05-01,884269,TEXT,
9,2000-05-01,820313,TEXT,
0,2000-05-02,937265,TEXT,
1,2000-05-02,899394,TEXT,
2,2000-05-02,1015293,TEXT,
3,2000-05-02,54291,TEXT,
4,2000-05-02,811596,TEXT,
5,2000-05-02,910394,TEXT,
6,2000-05-02,1053532,TEXT,
7,2000-05-02,802851,TEXT,
8,2000-05-02,15615,TEXT,
9,2000-05-02,85608,TEXT,
0,2000-05-04,813347,TEXT,
1,2000-05-04,916075,TEXT,
2,2000-05-04,875738,TEXT,
3,2000-05-04,1039721,HTML,
4,2000-05-04,1037120,HTML,
5,2000-05-04,1039727,HTML,
6,2000-05-04,1039728,HTML,
7,2000-05-04,924901,TEXT,
8,2000-05-04,761198,TEXT,
9,2000-05-04,1048286,TEXT,
0,2000-05-04,1063698,TEXT,
1,2000-05-04,1063699,TEXT,
2,2000-05-04,8855,TEXT,
3,2000-05-04,1088933,TEXT,
4,2000-05-04,800082,FAILED,
5,2000-05-04,879986,TEXT,
6,2000-05-04,7636,TEXT,
7,2000-05-04,852807,TEXT,
8,2000-05-04,1038205,TEXT,
9,2000-05-04,10119,TEXT,
0,2000-05-04,1060982,TEXT,
1,2000-05-04,1052054,TEXT,
2,2000-05-04,34903,TEXT,
3,2000-05-04,917770,TEXT,
4,2000-05-04,1051092,FAILED,
5,2000-05-04,37358,TEXT,
6,2000-05-04,39899,TEXT,
7,2000-05-04,1060980,TEXT,
8,2000-05-04,1060984,TEXT,
9,2000-05-04,42888,TEXT,
0,2000-05-01,276747,TEXT,
1,2000-05-01,88205,TEXT,
2,2000-05-01,895665,TEXT,
3,2000-05-01,1086384,TEXT,
4,2000-05-01,96669,TEXT,
5,2000-05-01,931814,TEXT,
6,2000-05-02,1017526,TEXT,
7,2000-05-02,883702,TEXT,
8,2000-05-02,3753,TEXT,
9,2000-05-02,746631,TEXT,
0,2000-05-03,1066284,TEXT,
1,2000-05-03,701221,TEXT,
2,2000-05-03,1055264,TEXT,
3,2000-05-03,1027430,TEXT,
4,2000-05-03,905134,TEXT,
5,2000-05-03,1052796,TEXT,
6,2000-05-03,895366,TEXT,
7,2000-05-03,895364,TEXT,
8,2000-05-03,1095722,TEXT,
9,2000-05-03,1095723,TEXT,
0,2000-05-04,1040017,TEXT,
1,2000-05-04,913888,TEXT,
2,2000-05-04,809428,TEXT,
3,2000-05-04,1016794,TEXT,
4,2000-05-04,1060983,TEXT,
5,2000-05-05,824142,TEXT,
6,2000-05-05,1048422,TEXT,
7,2000-05-05,1079481,TEXT,
8,2000-05-05,898805,TEXT,
9,2000-05-05,817161,TEXT,
0,2000-05-04,1036668,TEXT,
1,2000-05-04,1040616,TEXT,
2,2000-05-04,891014,HTML,
3,2000-05-04,810876,TEXT,
4,2000-05-04,42246,TEXT,
5,2000-05-04,69671,TEXT,
6,2000-05-04,1001385,HTML,
7,2000-05-04,744786,TEXT,
8,2000-05-04,814677,TEXT,
9,2000-05-04,1093691,TEXT,
0,2000-05-05,1064287,TEXT,
1,2000-05-05,1062047,TEXT,
2,2000-05-05,1046257,TEXT,
3,2000-05-05,857121,TEXT,
4,2000-05-05,1093193,TEXT,
5,2000-05-05,914384,TEXT,
6,2000-05-05,811640,TEXT,
7,2000-05-05,28582,TEXT,
8,2000-05-05,1064049,TEXT,
9,2000-05-05,1064048,TEXT,
0,2000-05-03,787520,TEXT,
1,2000-05-03,791963,TEXT,
2,2000-05-03,110430,TEXT,
3,2000-05-03,40570,TEXT,
4,2000-05-03,355811,TEXT,
5,2000-05-03,904973,TEXT,
6,2000-05-03,1029553,TEXT,
7,2000-05-03,706129,TEXT,
8,2000-05-03,717754,TEXT,
9,2000-05-03,357108,TEXT,
0,2000-05-05,1049535,TEXT,
1,2000-05-05,749647,TEXT,
2,2000-05-05,887733,TEXT,
3,2000-05-05,1051825,TEXT,
4,2000-05-05,93410,TEXT,
5,2000-05-05,883813,TEXT,
6,2000-05-05,720145,TEXT,
7,2000-05-05,92339,TEXT,
8,2000-05-05,22301,TEXT,
9,2000-05-05,1064286,TEXT,
0,2000-05-02,751255,TEXT,
1,2000-05-02,751256,TEXT,
2,2000-05-02,796369,TEXT,
3,2000-05-02,835909,TEXT,
4,2000-05-02,34879,TEXT,
5,2000-05-02,1067077,TEXT,
6,2000-05-02,882135,FAILED,
7,2000-05-02,53117,TEXT,
8,2000-05-02,912562,TEXT,
9,2000-05-02,932773,TEXT,
0,2000-05-04,861291,TEXT,
1,2000-05-04,277928,TEXT,
2,2000-05-04,1048339,TEXT,
3,2000-05-04,100030,TEXT,
4,2000-05-04,1064535,TEXT,
5,2000-05-04,860748,TEXT,
6,2000-05-04,1017008,TEXT,
7,2000-05-04,946945,TEXT,
8,2000-05-04,1090456,TEXT,
9,2000-05-04,1090456,TEXT,
0,2000-05-05,1064300,TEXT,
1,2000-05-05,1086149,TEXT,
2,2000-05-05,1058560,TEXT,
3,2000-05-05,1101738,TEXT,
4,2000-05-05,1101737,TEXT,
5,2000-05-05,1064291,TEXT,
6,2000-05-05,1064303,TEXT,
7,2000-05-05,1064305,TEXT,
8,2000-05-05,1079489,TEXT,
9,2000-05-05,1079488,TEXT,
0,2000-04-28,1011344,TEXT,
1,2000-04-28,1021723,TEXT,
2,2000-04-28,80424,TEXT,
3,2000-04-28,702513,TEXT,
4,2000-04-28,202995,TEXT,
5,2000-04-28,83604,TEXT,
6,2000-04-28,314423,TEXT,
7,2000-04-28,88121,TEXT,
8,2000-04-28,354952,TEXT,
9,2000-04-28,1040971,TEXT,
0,2000-05-04,947116,TEXT,
1,2000-05-04,787465,TEXT,
2,2000-05-04,46205,TEXT,
3,2000-05-04,731012,TEXT,
4,2000-05-04,882365,TEXT,
5,2000-05-04,1049902,TEXT,
6,2000-05-04,875355,TEXT,
7,2000-05-04,908837,TEXT,
8,2000-05-04,1029688,FAILED,
9,2000-05-04,946154,TEXT,
0,2000-05-05,1064296,TEXT,
1,2000-05-05,1064297,TEXT,
2,2000-05-05,934666,TEXT,
3,2000-05-05,934667,TEXT,
4,2000-05-05,1059025,TEXT,
5,2000-05-05,72903,HTML,
6,2000-05-05,73773,TEXT,
7,2000-05-05,820474,TEXT,
8,2000-05-05,75527,TEXT,
9,2000-05-05,805676,TEXT,
0,2000-05-05,788813,TEXT,
1,2000-05-05,857645,TEXT,
2,2000-05-05,918962,TEXT,
3,2000-05-05,1023362,TEXT,
4,2000-05-05,79879,TEXT,
5,2000-05-05,893335,TEXT,
6,2000-05-05,916310,TEXT,
7,2000-05-05,916230,TEXT,
8,2000-05-05,81033,TEXT,
9,2000-05-05,788784,TEXT,
0,2000-05-05,1041866,TEXT,
1,2000-05-05,732713,TEXT,
2,2000-05-05,92088,TEXT,
3,2000-05-05,1046112,HTML,
4,2000-05-05,1049782,TEXT,
5,2000-05-05,1054721,TEXT,
6,2000-05-05,928753,TEXT,
7,2000-05-05,943897,TEXT,
8,2000-05-05,352955,TEXT,
9,2000-05-05,766701,TEXT,
0,2000-05-04,727634,TEXT,
1,2000-05-04,1070752,TEXT,
2,2000-02-11,1092319,TEXT,
3,2000-05-04,1060985,TEXT,
4,2000-05-04,774055,TEXT,
5,2000-05-04,703814,TEXT,
6,2000-05-04,935063,TEXT,
7,2000-05-04,702402,TEXT,
